loan_id,customer_id,loan_amount,loan_amnt_div_instlmnt,int_rate%,loan_age,debt_settlement_flag,out_prncp
L-3604,SYN-3604,621695,60.0,16.88,31,0,361220.74675847933
L-3605,SYN-3605,241160,36.0,11.08,35,0,32060.113184517286
L-3606,SYN-3606,217750,24.0,10.91,13,0,0.0
L-3607,SYN-3607,256352,59.99999999999999,22.14,8,0,0.0
L-3608,SYN-3608,391239,24.0,22.16,16,0,0.0
L-3609,SYN-3609,453473,24.0,17.19,4,0,0.0
L-3610,SYN-3610,355416,12.0,25.43,46,0,21157.267267619452
L-3611,SYN-3611,376630,36.0,26.41,14,0,244349.21312816712
L-3612,SYN-3612,456711,48.0,21.18,36,0,0.0
L-3613,SYN-3613,281227,60.0,21.83,60,0,0.0
L-3614,SYN-3614,86286,36.0,15.71,13,0,0.0
L-3615,SYN-3615,248360,24.0,20.5,32,0,39092.022211540236
L-3616,SYN-3616,408619,60.0,24.2,49,0,0.0
L-3617,SYN-3617,267288,60.0,16.38,44,0,133459.76225230246
L-3618,SYN-3618,816891,60.0,7.45,18,0,0.0
L-3619,SYN-3619,830750,36.0,14.15,33,0,338126.48322406405
L-3620,SYN-3620,244160,36.0,23.98,33,0,136366.8240976942
L-3621,SYN-3621,250370,12.0,7.12,3,0,0.0
L-3622,SYN-3622,123440,59.99999999999999,16.15,55,0,0.0
L-3623,SYN-3623,462945,48.0,12.99,49,0,275231.74752947764
L-3624,SYN-3624,152733,36.0,18.5,50,0,0.0
L-3625,SYN-3625,961672,36.0,7.87,43,0,0.0
L-3626,SYN-3626,746854,24.0,16.62,58,0,103192.80821332536
L-3627,SYN-3627,908533,24.0,21.23,26,0,0.0
L-3628,SYN-3628,791123,36.0,25.74,9,0,0.0
L-3629,SYN-3629,115116,36.0,14.46,29,0,6603.682299700728
L-3630,SYN-3630,493359,48.0,16.36,60,0,255505.90715146926
L-3631,SYN-3631,647273,36.0,26.94,50,0,250558.22821366868
L-3632,SYN-3632,310419,24.0,15.91,20,0,190144.32890707842
L-3633,SYN-3633,846633,24.0,27.55,12,1,575944.7354951717
L-3634,SYN-3634,818085,24.0,9.94,29,0,144412.1559811132
L-3635,SYN-3635,960663,12.0,21.61,60,0,0.0
L-3636,SYN-3636,922798,24.0,17.05,25,0,0.0
L-3637,SYN-3637,329436,24.0,23.69,5,0,222253.85836177188
L-3638,SYN-3638,481239,60.0,12.2,4,0,0.0
L-3639,SYN-3639,432894,24.0,22.26,7,0,343335.7896403178
L-3640,SYN-3640,221372,48.0,12.79,31,0,0.0
L-3641,SYN-3641,114737,48.0,16.2,43,0,14991.600760430623
L-3642,SYN-3642,483667,24.0,7.78,45,0,30696.005722893682
L-3643,SYN-3643,91726,12.0,22.4,9,0,0.0
L-3644,SYN-3644,354080,60.0,23.2,26,0,0.0
L-3645,SYN-3645,185103,12.0,9.36,35,0,0.0
L-3646,SYN-3646,734627,12.0,7.54,19,0,0.0
L-3647,SYN-3647,739851,12.0,16.23,47,0,497152.44836746296
L-3648,SYN-3648,357692,59.99999999999999,10.63,4,0,0.0
L-3649,SYN-3649,67066,48.0,13.07,59,0,3165.3159299279587
L-3650,SYN-3650,92048,36.0,21.39,16,0,0.0
L-3651,SYN-3651,438464,12.0,11.56,26,0,0.0
L-3652,SYN-3652,626333,36.0,7.82,29,1,484363.8808270307
L-3653,SYN-3653,425100,12.0,12.61,19,0,24476.81803041105
L-3654,SYN-3654,472720,12.0,18.9,10,0,173139.36871844679
L-3655,SYN-3655,104264,24.0,8.37,52,0,8734.61670660141
L-3656,SYN-3656,401224,12.0,9.47,48,0,0.0
L-3657,SYN-3657,543756,12.0,12.38,51,0,48660.62862635535
L-3658,SYN-3658,461971,12.0,20.59,29,0,94151.56978264706
L-3659,SYN-3659,781394,48.0,10.92,23,0,436808.92700111994
L-3660,SYN-3660,570909,24.0,17.48,7,0,66239.85439851882
L-3661,SYN-3661,819300,12.0,18.46,22,0,0.0
L-3662,SYN-3662,235387,36.0,26.45,38,0,0.0
L-3663,SYN-3663,86157,60.0,16.0,40,0,0.0
L-3664,SYN-3664,291419,24.0,15.56,9,0,0.0
L-3665,SYN-3665,660606,60.0,19.08,53,0,0.0
L-3666,SYN-3666,153166,36.0,23.22,4,0,0.0
L-3667,SYN-3667,579603,12.0,10.46,49,0,327959.02423636365
L-3668,SYN-3668,879775,60.0,9.85,47,0,0.0
L-3669,SYN-3669,591430,60.00000000000001,16.4,60,0,335921.9454050539
L-3670,SYN-3670,955510,36.0,20.08,54,0,0.0
L-3671,SYN-3671,362321,36.0,24.24,12,0,50351.45869629091
L-3672,SYN-3672,304645,59.99999999999999,26.67,30,0,0.0
L-3673,SYN-3673,930643,48.0,25.78,38,0,248872.3183210921
L-3674,SYN-3674,853143,24.0,18.88,49,0,0.0
L-3675,SYN-3675,205622,36.0,10.97,50,0,101582.29968297233
L-3676,SYN-3676,294925,48.0,16.57,35,0,120489.97166777891
L-3677,SYN-3677,984037,24.0,12.28,6,0,0.0
L-3678,SYN-3678,713804,36.0,8.75,47,0,423941.12933039403
L-3679,SYN-3679,151803,36.0,16.54,14,0,30232.761018138877
L-3680,SYN-3680,503270,48.0,8.76,48,0,33153.54241035853
L-3681,SYN-3681,916402,24.0,19.38,23,0,0.0
L-3682,SYN-3682,449880,48.0,8.22,46,0,0.0
L-3683,SYN-3683,664914,48.0,23.29,8,0,144083.4036508211
L-3684,SYN-3684,756119,24.0,20.12,50,0,0.0
L-3685,SYN-3685,754233,48.0,15.21,33,0,467338.4347588219
L-3686,SYN-3686,487696,24.0,25.65,16,0,0.0
L-3687,SYN-3687,729656,36.0,7.92,28,0,0.0
L-3688,SYN-3688,567185,48.0,7.18,48,0,292935.867764953
L-3689,SYN-3689,730112,12.0,14.13,6,0,127397.63386654931
L-3690,SYN-3690,486301,60.0,10.92,6,0,0.0
L-3691,SYN-3691,579537,12.0,14.38,26,0,0.0
L-3692,SYN-3692,376767,12.0,19.29,50,0,38220.552268982596
L-3693,SYN-3693,271440,48.0,8.38,6,0,0.0
L-3694,SYN-3694,675188,60.0,19.81,5,0,63549.08920857163
L-3695,SYN-3695,710967,59.99999999999999,9.3,60,0,0.0
L-3696,SYN-3696,612665,24.0,15.67,36,0,65644.45430260418
L-3697,SYN-3697,148224,48.0,16.29,39,0,0.0
L-3698,SYN-3698,174675,48.0,16.14,24,0,0.0
L-3699,SYN-3699,750324,12.0,12.86,55,0,0.0
L-3700,SYN-3700,258746,12.0,13.98,31,0,0.0
L-3701,SYN-3701,951433,24.0,25.76,42,0,0.0
L-3702,SYN-3702,309826,60.0,15.27,15,0,105217.03694835553
L-3703,SYN-3703,355279,60.0,16.02,57,0,270443.053010999
L-3704,SYN-3704,944881,24.0,23.21,23,0,0.0
L-3705,SYN-3705,310396,36.0,20.89,34,0,0.0
L-3706,SYN-3706,193266,48.0,7.02,9,0,6921.2226030204
L-3707,SYN-3707,916605,12.0,11.36,37,0,2243.2863183091436
L-3708,SYN-3708,714810,24.0,23.85,3,0,0.0
L-3709,SYN-3709,319570,12.0,24.07,28,1,0.0
L-3710,SYN-3710,75782,60.0,16.74,34,0,0.0
L-3711,SYN-3711,885533,36.0,9.39,28,0,0.0
L-3712,SYN-3712,572906,48.0,12.48,20,0,102382.90803611433
L-3713,SYN-3713,668639,36.0,22.64,48,0,40060.69054245448
L-3714,SYN-3714,728277,24.0,9.63,13,0,0.0
L-3715,SYN-3715,974367,48.0,9.78,9,1,505253.17135129945
L-3716,SYN-3716,948843,12.0,10.56,27,1,0.0
L-3717,SYN-3717,598638,36.0,24.88,29,0,68060.22121574244
L-3718,SYN-3718,145440,60.0,19.34,27,0,0.0
L-3719,SYN-3719,997100,36.0,25.34,42,0,153134.8517801539
L-3720,SYN-3720,663407,48.0,27.56,25,0,0.0
L-3721,SYN-3721,116470,60.0,7.9,17,0,0.0
L-3722,SYN-3722,480565,12.0,23.48,22,0,275306.3745994358
L-3723,SYN-3723,285503,48.0,25.98,27,0,0.0
L-3724,SYN-3724,700620,12.0,17.75,31,0,0.0
L-3725,SYN-3725,540570,60.0,13.43,28,0,309347.24207028985
L-3726,SYN-3726,735689,36.0,10.77,39,1,548815.5713470198
L-3727,SYN-3727,224000,48.0,18.28,53,0,0.0
L-3728,SYN-3728,359752,48.0,22.21,45,0,281038.5315200457
L-3729,SYN-3729,217404,12.0,22.87,30,0,0.0
L-3730,SYN-3730,910467,60.0,26.56,29,1,688623.7797019024
L-3731,SYN-3731,497949,36.0,17.62,42,0,0.0
L-3732,SYN-3732,789960,36.0,9.72,26,0,82658.75376620237
L-3733,SYN-3733,654645,24.0,18.69,24,0,0.0
L-3734,SYN-3734,93521,36.0,22.16,43,0,0.0
L-3735,SYN-3735,974081,60.0,18.56,15,0,0.0
L-3736,SYN-3736,832765,36.0,14.92,27,0,79814.54633017446
L-3737,SYN-3737,319997,36.0,19.75,28,0,182049.60171858882
L-3738,SYN-3738,882208,36.0,27.75,14,0,0.0
L-3739,SYN-3739,283762,12.0,14.24,15,1,202499.16493243768
L-3740,SYN-3740,886666,12.0,19.98,53,0,0.0
L-3741,SYN-3741,570293,60.0,15.92,4,0,324285.4312971311
L-3742,SYN-3742,718232,24.0,26.15,18,0,183136.96888022296
L-3743,SYN-3743,238060,60.0,18.08,41,0,0.0
L-3744,SYN-3744,413921,36.0,22.83,35,0,0.0
L-3745,SYN-3745,637273,60.0,9.27,44,0,0.0
L-3746,SYN-3746,372506,24.0,25.55,4,0,0.0
L-3747,SYN-3747,283175,60.00000000000001,24.73,5,0,0.0
L-3748,SYN-3748,916198,12.0,20.66,54,0,0.0
L-3749,SYN-3749,518962,48.0,25.21,24,1,0.0
L-3750,SYN-3750,249345,36.0,17.17,57,0,0.0
L-3751,SYN-3751,452431,12.0,20.7,28,0,361016.18199475284
L-3752,SYN-3752,121263,36.0,10.8,19,0,34563.6760099068
L-3753,SYN-3753,918461,12.0,24.45,50,0,0.0
L-3754,SYN-3754,507950,48.0,21.88,44,0,0.0
L-3755,SYN-3755,883272,24.0,27.18,19,0,385585.03097555024
L-3756,SYN-3756,128846,48.0,18.08,47,0,51069.96897149288
L-3757,SYN-3757,262825,12.0,23.01,7,0,0.0
L-3758,SYN-3758,80914,12.0,17.34,19,0,0.0
L-3759,SYN-3759,371466,12.0,25.86,6,0,0.0
L-3760,SYN-3760,212617,36.0,15.66,35,0,0.0
L-3761,SYN-3761,759737,36.0,26.47,44,0,0.0
L-3762,SYN-3762,517779,60.0,12.24,54,0,198222.7491918676
L-3763,SYN-3763,394440,36.0,7.0,17,0,0.0
L-3764,SYN-3764,848917,12.0,12.95,10,0,447339.6222568113
L-3765,SYN-3765,56825,24.0,18.17,53,0,0.0
L-3766,SYN-3766,886381,48.0,27.25,14,0,0.0
L-3767,SYN-3767,444711,48.0,14.6,14,0,0.0
L-3768,SYN-3768,407616,36.0,7.29,52,0,0.0
L-3769,SYN-3769,584948,60.0,12.18,31,0,110841.81674523193
L-3770,SYN-3770,738602,36.0,20.2,13,0,341755.0451877382
L-3771,SYN-3771,509312,12.0,13.97,59,0,0.0
L-3772,SYN-3772,425443,60.00000000000001,25.4,47,0,0.0
L-3773,SYN-3773,854453,12.0,8.43,38,0,528060.6059381714
L-3774,SYN-3774,966243,60.0,10.45,31,0,0.0
L-3775,SYN-3775,586286,60.00000000000001,13.95,49,0,0.0
L-3776,SYN-3776,522639,12.0,24.88,25,0,0.0
L-3777,SYN-3777,334603,36.0,11.72,11,0,0.0
L-3778,SYN-3778,744422,48.0,25.87,18,0,519814.7410786378
L-3779,SYN-3779,235324,36.0,8.27,42,0,0.0
L-3780,SYN-3780,909969,60.0,23.06,22,0,0.0
L-3781,SYN-3781,453948,60.0,21.94,38,0,258632.40931586435
L-3782,SYN-3782,470026,24.0,25.66,56,0,0.0
L-3783,SYN-3783,561327,24.0,13.45,54,0,200025.92659822866
L-3784,SYN-3784,528259,24.0,17.09,37,0,0.0
L-3785,SYN-3785,178549,48.0,10.29,50,0,67665.0065236641
L-3786,SYN-3786,139971,24.0,22.58,49,0,2245.4170412451363
L-3787,SYN-3787,720887,24.0,26.02,39,0,245195.001556052
L-3788,SYN-3788,959255,12.0,15.91,22,0,0.0
L-3789,SYN-3789,697316,60.00000000000001,17.98,39,0,490849.9739875404
L-3790,SYN-3790,462390,24.0,26.65,7,0,171802.9296665794
L-3791,SYN-3791,709732,24.0,9.65,34,0,0.0
L-3792,SYN-3792,628863,48.0,16.24,46,0,222930.64172550928
L-3793,SYN-3793,718850,36.0,17.9,39,0,0.0
L-3794,SYN-3794,400206,48.0,18.27,47,0,0.0
L-3795,SYN-3795,208685,60.0,17.56,4,0,126624.2508952374
L-3796,SYN-3796,283522,48.0,12.02,24,0,0.0
L-3797,SYN-3797,551567,12.0,27.25,25,0,0.0
L-3798,SYN-3798,244710,24.0,26.92,38,0,0.0
L-3799,SYN-3799,138337,48.0,8.93,41,0,2878.5000766386083
L-3800,SYN-3800,528371,48.0,20.72,45,0,0.0
L-3801,SYN-3801,172650,24.0,9.04,57,0,0.0
L-3802,SYN-3802,377904,24.0,18.62,15,0,105444.36712452126
L-3803,SYN-3803,58511,24.0,27.18,18,0,0.0
L-3804,SYN-3804,833651,24.0,24.12,8,1,632203.0707040984
L-3805,SYN-3805,782019,48.0,16.47,52,0,362433.76743401133
L-3806,SYN-3806,750999,60.0,14.52,39,0,0.0
L-3807,SYN-3807,544116,12.0,11.88,47,0,186564.46810200886
L-3808,SYN-3808,739907,24.0,14.76,15,0,157306.158035424
L-3809,SYN-3809,276915,36.0,13.44,27,0,0.0
L-3810,SYN-3810,873763,48.0,25.37,42,0,0.0
L-3811,SYN-3811,291645,48.0,17.51,18,0,0.0
L-3812,SYN-3812,364887,36.0,22.11,60,0,0.0
L-3813,SYN-3813,81832,48.0,26.55,15,0,0.0
L-3814,SYN-3814,951183,48.0,22.99,39,0,624498.0594318203
L-3815,SYN-3815,872406,12.0,12.77,58,0,429914.9385128059
L-3816,SYN-3816,955739,24.0,22.88,8,0,341694.6600857876
L-3817,SYN-3817,272799,36.0,8.05,41,0,0.0
L-3818,SYN-3818,227717,12.0,19.09,50,0,159375.00799420738
L-3819,SYN-3819,148984,24.0,26.55,16,0,0.0
L-3820,SYN-3820,695072,60.0,11.03,51,0,0.0
L-3821,SYN-3821,924629,12.0,9.2,59,1,0.0
L-3822,SYN-3822,868212,36.0,20.06,22,0,301843.64174748963
L-3823,SYN-3823,838509,12.0,22.19,27,0,0.0
L-3824,SYN-3824,89973,36.0,22.28,57,1,0.0
L-3825,SYN-3825,392601,36.0,25.27,36,1,0.0
L-3826,SYN-3826,856135,24.0,9.49,58,0,164548.54619910137
L-3827,SYN-3827,51019,36.0,17.37,15,0,0.0
L-3828,SYN-3828,162955,12.0,26.11,25,0,82306.36540849124
L-3829,SYN-3829,737477,60.0,9.73,8,0,433876.48102912866
L-3830,SYN-3830,162997,60.0,14.96,59,0,0.0
L-3831,SYN-3831,681523,12.0,11.93,21,0,0.0
L-3832,SYN-3832,382392,60.0,9.71,56,0,0.0
L-3833,SYN-3833,367329,60.00000000000001,20.32,53,0,0.0
L-3834,SYN-3834,78621,12.0,15.83,36,1,0.0
L-3835,SYN-3835,406859,24.0,27.79,29,1,68421.34576982759
L-3836,SYN-3836,363927,36.0,20.27,15,0,0.0
L-3837,SYN-3837,566844,24.0,9.65,3,0,428951.5951530175
L-3838,SYN-3838,439665,24.0,14.03,54,0,0.0
L-3839,SYN-3839,80382,36.0,11.63,53,0,0.0
L-3840,SYN-3840,831208,24.0,26.47,46,0,0.0
L-3841,SYN-3841,828142,60.0,20.58,47,0,0.0
L-3842,SYN-3842,956130,36.0,27.88,34,1,421743.44979681965
L-3843,SYN-3843,785036,36.0,13.78,9,0,0.0
L-3844,SYN-3844,270534,24.0,22.07,5,0,0.0
L-3845,SYN-3845,719646,48.0,22.89,46,0,46375.034521809124
L-3846,SYN-3846,721293,60.00000000000001,11.3,15,0,0.0
L-3847,SYN-3847,295834,60.0,20.52,40,0,182037.13134454016
L-3848,SYN-3848,571785,48.0,21.43,42,0,0.0
L-3849,SYN-3849,212711,12.0,27.63,56,0,0.0
L-3850,SYN-3850,447128,60.0,25.38,5,0,0.0
L-3851,SYN-3851,685549,36.0,10.03,3,1,0.0
L-3852,SYN-3852,759778,60.0,19.33,12,0,0.0
L-3853,SYN-3853,616052,36.0,17.17,53,0,0.0
L-3854,SYN-3854,620771,12.0,11.03,4,0,373219.08237582137
L-3855,SYN-3855,210856,12.0,14.73,38,0,108373.04325803508
L-3856,SYN-3856,370723,60.00000000000001,14.45,47,0,136056.59218199115
L-3857,SYN-3857,627992,12.0,23.88,19,0,0.0
L-3858,SYN-3858,416031,12.0,26.41,3,0,0.0
L-3859,SYN-3859,630441,12.0,12.1,57,0,443145.00828394975
L-3860,SYN-3860,52469,12.0,27.34,35,0,27584.827109761864
L-3861,SYN-3861,808890,24.0,21.32,45,0,0.0
L-3862,SYN-3862,58800,60.0,12.97,23,0,11713.27032055518
L-3863,SYN-3863,649979,48.0,10.07,56,0,139839.1304422931
L-3864,SYN-3864,212913,60.0,18.38,6,0,0.0
L-3865,SYN-3865,691888,24.0,20.89,10,0,0.0
L-3866,SYN-3866,163111,48.0,23.93,10,0,0.0
L-3867,SYN-3867,372860,60.0,27.36,13,0,0.0
L-3868,SYN-3868,678004,48.0,22.74,51,0,0.0
L-3869,SYN-3869,902878,12.0,9.77,27,0,515979.1549608067
L-3870,SYN-3870,363074,60.0,8.85,47,0,22370.089117959986
L-3871,SYN-3871,222697,24.0,11.6,47,1,103278.62560871686
L-3872,SYN-3872,450078,36.0,27.62,43,0,0.0
L-3873,SYN-3873,999678,24.0,10.92,38,0,0.0
L-3874,SYN-3874,251493,48.0,17.6,9,0,79085.80410177891
L-3875,SYN-3875,228117,24.0,23.84,4,0,109998.1140614485
L-3876,SYN-3876,108492,36.0,27.61,35,0,0.0
L-3877,SYN-3877,649157,12.0,14.2,42,0,0.0
L-3878,SYN-3878,997447,36.0,10.4,44,0,0.0
L-3879,SYN-3879,466549,24.0,13.96,31,0,261321.71077130735
L-3880,SYN-3880,564285,24.0,16.8,10,0,0.0
L-3881,SYN-3881,440784,60.0,8.67,25,0,0.0
L-3882,SYN-3882,650381,60.00000000000001,22.7,50,0,174901.2602878212
L-3883,SYN-3883,628614,36.0,19.45,48,0,313152.37801982637
L-3884,SYN-3884,318420,24.0,20.17,11,0,32660.965907986192
L-3885,SYN-3885,370324,24.0,12.55,36,0,0.0
L-3886,SYN-3886,229904,60.0,18.23,45,0,0.0
L-3887,SYN-3887,697200,12.0,20.51,32,0,432226.5739545801
L-3888,SYN-3888,735528,24.0,22.1,12,1,0.0
L-3889,SYN-3889,931861,48.0,17.83,10,0,216944.5364878301
L-3890,SYN-3890,849058,48.0,9.88,26,0,600257.3459042994
L-3891,SYN-3891,344259,12.0,11.61,3,0,77579.80427875936
L-3892,SYN-3892,367055,36.0,10.88,21,0,0.0
L-3893,SYN-3893,576566,12.0,27.26,26,0,0.0
L-3894,SYN-3894,194801,24.0,25.72,33,1,0.0
L-3895,SYN-3895,498184,12.0,22.55,39,0,0.0
L-3896,SYN-3896,732100,48.0,19.86,50,0,0.0
L-3897,SYN-3897,779632,24.0,14.38,45,0,0.0
L-3898,SYN-3898,370570,12.0,8.34,25,1,128798.85174938905
L-3899,SYN-3899,354041,60.0,20.07,31,0,114108.33863540254
L-3900,SYN-3900,278344,60.0,15.63,4,0,202798.6085918739
L-3901,SYN-3901,695876,36.0,17.48,6,0,0.0
L-3902,SYN-3902,715843,24.0,9.69,9,0,0.0
L-3903,SYN-3903,876551,48.0,24.11,3,0,670541.8196311451
L-3904,SYN-3904,437279,60.0,22.22,18,0,0.0
L-3905,SYN-3905,270440,60.00000000000001,8.8,22,0,193632.82585545475
L-3906,SYN-3906,127993,48.0,27.68,50,0,0.0
L-3907,SYN-3907,544581,36.0,21.24,59,0,212490.2778822601
L-3908,SYN-3908,167446,59.99999999999999,27.92,54,0,9101.348712926563
L-3909,SYN-3909,165283,12.0,14.77,37,0,77074.43696268041
L-3910,SYN-3910,256835,48.0,9.47,44,0,0.0
L-3911,SYN-3911,470112,12.0,10.82,22,0,66848.9584808059
L-3912,SYN-3912,931355,36.0,14.12,35,0,0.0
L-3913,SYN-3913,795811,48.0,22.56,57,0,178996.13075642657
L-3914,SYN-3914,728377,60.0,17.43,58,1,0.0
L-3915,SYN-3915,424316,48.0,20.17,7,0,0.0
L-3916,SYN-3916,571896,60.0,12.42,22,0,335496.01798896823
L-3917,SYN-3917,915389,36.0,23.25,41,0,686313.0897378197
L-3918,SYN-3918,513009,60.0,24.34,28,0,0.0
L-3919,SYN-3919,350513,36.0,18.31,28,0,0.0
L-3920,SYN-3920,172397,12.0,18.31,7,0,0.0
L-3921,SYN-3921,825764,48.0,22.05,44,0,0.0
L-3922,SYN-3922,536172,36.0,19.35,31,0,0.0
L-3923,SYN-3923,443108,24.0,16.72,18,0,224747.82978889288
L-3924,SYN-3924,157316,60.0,24.42,60,0,62361.040493183216
L-3925,SYN-3925,946492,36.0,9.54,16,0,581131.4235963919
L-3926,SYN-3926,713679,36.0,14.21,31,0,0.0
L-3927,SYN-3927,81349,48.0,19.62,49,0,0.0
L-3928,SYN-3928,723118,12.0,24.48,43,0,121757.27152209313
L-3929,SYN-3929,70665,12.0,17.18,9,0,8556.25691590302
L-3930,SYN-3930,230447,36.0,19.34,9,0,0.0
L-3931,SYN-3931,631143,36.0,15.02,47,0,184812.46490819208
L-3932,SYN-3932,876402,24.0,13.86,56,0,444969.9391878557
L-3933,SYN-3933,422472,48.0,13.74,44,0,0.0
L-3934,SYN-3934,846183,36.0,11.54,22,0,0.0
L-3935,SYN-3935,870099,24.0,7.5,11,0,291231.6900359466
L-3936,SYN-3936,998453,59.99999999999999,15.52,32,0,570372.7670435102
L-3937,SYN-3937,918878,12.0,22.21,35,0,302272.06780339585
L-3938,SYN-3938,293136,48.0,10.58,5,0,37707.84843741399
L-3939,SYN-3939,172909,60.0,14.19,49,0,0.0
L-3940,SYN-3940,877556,24.0,8.24,49,1,0.0
L-3941,SYN-3941,93700,48.0,25.77,27,0,54032.16012577232
L-3942,SYN-3942,402118,60.00000000000001,17.92,20,0,127686.96438269375
L-3943,SYN-3943,658565,36.0,8.52,60,0,0.0
L-3944,SYN-3944,883368,24.0,7.7,39,0,24091.985829190424
L-3945,SYN-3945,111316,48.0,10.02,14,0,62027.64348673984
L-3946,SYN-3946,920628,48.0,13.62,41,0,0.0
L-3947,SYN-3947,237519,60.0,15.56,24,0,15318.08781571096
L-3948,SYN-3948,333756,24.0,12.68,14,0,12462.865702817155
L-3949,SYN-3949,350733,24.0,8.65,46,1,47242.985046469876
L-3950,SYN-3950,200373,60.0,16.8,42,0,0.0
L-3951,SYN-3951,398624,60.0,18.89,49,0,0.0
L-3952,SYN-3952,222378,60.0,22.28,5,0,0.0
L-3953,SYN-3953,979784,48.0,21.02,36,0,394000.6512425152
L-3954,SYN-3954,967817,60.0,8.2,9,0,505522.14385925414
L-3955,SYN-3955,230485,60.0,10.16,16,0,177944.06494481248
L-3956,SYN-3956,205132,24.0,16.77,24,1,86037.14136176692
L-3957,SYN-3957,81428,48.0,20.71,43,0,44379.1779931253
L-3958,SYN-3958,468509,60.0,12.26,5,0,350436.6114110169
L-3959,SYN-3959,227540,48.0,9.2,49,0,56610.70930310475
L-3960,SYN-3960,539772,59.99999999999999,12.2,45,0,57118.528743068004
L-3961,SYN-3961,981073,36.0,21.08,7,0,0.0
L-3962,SYN-3962,830421,12.0,13.55,45,0,641188.5402669642
L-3963,SYN-3963,948945,48.0,20.9,44,0,223005.14336424542
L-3964,SYN-3964,665514,12.0,22.91,19,0,17633.76841412917
L-3965,SYN-3965,697962,48.0,16.63,59,1,179452.5828025258
L-3966,SYN-3966,866333,24.0,11.99,31,0,0.0
L-3967,SYN-3967,337551,48.0,21.02,52,0,0.0
L-3968,SYN-3968,466518,12.0,13.18,51,0,32253.803061681567
L-3969,SYN-3969,663572,60.0,7.66,28,0,124921.11942037272
L-3970,SYN-3970,953318,24.0,21.14,34,0,0.0
L-3971,SYN-3971,130673,48.0,17.68,10,0,0.0
L-3972,SYN-3972,229689,48.0,10.75,40,0,0.0
L-3973,SYN-3973,196398,24.0,9.75,57,0,0.0
L-3974,SYN-3974,308749,60.0,12.4,38,0,0.0
L-3975,SYN-3975,551645,48.0,8.82,28,0,70556.27803478163
L-3976,SYN-3976,320903,36.0,24.65,60,0,0.0
L-3977,SYN-3977,969171,24.0,16.16,3,0,0.0
L-3978,SYN-3978,296310,36.0,8.0,15,0,0.0
L-3979,SYN-3979,544827,59.99999999999999,11.58,57,0,276562.2068528619
L-3980,SYN-3980,241372,48.0,15.71,28,0,0.0
L-3981,SYN-3981,618427,12.0,17.11,26,0,12489.355457433134
L-3982,SYN-3982,245471,24.0,17.18,26,1,80350.61869023278
L-3983,SYN-3983,903763,12.0,12.9,58,1,25777.97772362814
L-3984,SYN-3984,988248,24.0,16.5,8,0,0.0
L-3985,SYN-3985,276408,48.0,13.06,55,0,0.0
L-3986,SYN-3986,288728,60.0,10.68,12,0,0.0
L-3987,SYN-3987,787551,60.0,20.06,58,0,314230.3046812547
L-3988,SYN-3988,486823,24.0,19.83,49,0,153921.85989805096
L-3989,SYN-3989,651995,60.0,11.5,51,0,0.0
L-3990,SYN-3990,232306,60.0,8.79,42,0,0.0
L-3991,SYN-3991,159908,48.0,26.32,45,0,0.0
L-3992,SYN-3992,580754,12.0,19.6,38,0,290363.48331369826
L-3993,SYN-3993,292351,48.0,22.19,31,0,70662.81763918402
L-3994,SYN-3994,919335,24.0,10.9,26,0,359295.2097210236
L-3995,SYN-3995,885987,24.0,21.48,48,0,634828.0551306062
L-3996,SYN-3996,156858,36.0,27.93,18,0,12088.683320519167
L-3997,SYN-3997,698543,60.0,10.94,58,0,0.0
L-3998,SYN-3998,514089,36.0,14.59,8,0,335109.1267126157
L-3999,SYN-3999,868618,12.0,15.86,37,0,0.0
L-4000,SYN-4000,360559,60.0,23.45,59,0,122657.07326457811
L-4001,SYN-4001,902855,12.0,26.94,24,0,107577.59907939206
L-4002,SYN-4002,652891,48.0,15.3,22,0,509864.5065520871
L-4003,SYN-4003,148043,60.0,8.8,60,0,18362.47408594473
L-4004,SYN-4004,822610,60.0,9.49,48,0,262981.8457051255
L-4005,SYN-4005,432673,12.0,23.28,16,0,0.0
L-4006,SYN-4006,949387,60.0,14.14,60,0,0.0
L-4007,SYN-4007,530380,48.0,20.62,26,0,0.0
L-4008,SYN-4008,838775,60.0,8.58,41,0,0.0
L-4009,SYN-4009,663733,48.0,15.53,50,0,145882.5760607096
L-4010,SYN-4010,371228,60.0,21.89,53,0,0.0
L-4011,SYN-4011,938716,36.0,11.92,45,1,666389.69498329
L-4012,SYN-4012,314179,24.0,13.23,9,0,49648.31163477692
L-4013,SYN-4013,571615,48.0,16.86,20,0,82818.50313589565
L-4014,SYN-4014,153562,24.0,21.27,11,0,88036.35271750606
L-4015,SYN-4015,669022,48.0,11.03,35,0,0.0
L-4016,SYN-4016,891188,60.0,7.59,17,0,323466.55332781223
L-4017,SYN-4017,155839,12.0,20.89,40,0,0.0
L-4018,SYN-4018,814140,60.0,13.87,35,0,308692.70428888255
L-4019,SYN-4019,75580,36.0,13.6,50,0,13156.220703013993
L-4020,SYN-4020,731771,48.0,22.37,46,0,0.0
L-4021,SYN-4021,118617,48.0,27.22,41,0,0.0
L-4022,SYN-4022,117640,48.0,11.83,54,0,41996.49378337624
L-4023,SYN-4023,139248,36.0,25.3,58,0,71176.15045095501
L-4024,SYN-4024,580484,24.0,13.8,9,0,265371.2639092203
