customer_id,age,city,occupation,monthly_salary,credit_score
SYN-3539,58,Pune,Salaried,76295,685
SYN-3540,51,Delhi,Business,74048,804
SYN-3541,39,Delhi,Salaried,191401,595
SYN-3542,54,Delhi,Salaried,138854,584
SYN-3543,52,Chennai,Salaried,71691,569
SYN-3544,47,Bangalore,Business,190419,848
SYN-3545,36,Bangalore,Business,164057,642
SYN-3546,40,Delhi,Business,152155,800
SYN-3547,61,Pune,Business,167452,796
SYN-3548,39,Mumbai,Salaried,54456,697
SYN-3549,47,Pune,Business,89853,767
SYN-3550,28,Delhi,Business,108599,608
SYN-3551,43,Pune,Salaried,151809,800
SYN-3552,59,Pune,Salaried,32592,698
SYN-3553,38,Chennai,Salaried,132218,581
SYN-3554,56,Bangalore,Business,108261,760
SYN-3555,46,Pune,Business,129511,683
SYN-3556,24,Bangalore,Business,82395,723
SYN-3557,61,Mumbai,Business,142345,759
SYN-3558,35,Chennai,Salaried,165512,655
SYN-3559,61,Mumbai,Business,58873,826
SYN-3560,22,Mumbai,Business,48659,720
SYN-3561,43,Chennai,Salaried,196686,575
SYN-3562,54,Delhi,Business,165370,651
SYN-3563,31,Chennai,Business,85118,698
SYN-3564,31,Bangalore,Business,133369,660
SYN-3565,56,Delhi,Salaried,34456,560
SYN-3566,54,Mumbai,Business,152113,571
SYN-3567,31,Bangalore,Business,31355,667
SYN-3568,61,Delhi,Salaried,96423,613
SYN-3569,45,Pune,Salaried,95778,593
SYN-3570,25,Mumbai,Business,30283,557
SYN-3571,55,Chennai,Salaried,50049,750
SYN-3572,33,Chennai,Business,109863,767
SYN-3573,53,Mumbai,Business,96840,784
SYN-3574,33,Mumbai,Business,196979,845
SYN-3575,51,Pune,Business,137599,597
SYN-3576,35,Pune,Business,151707,695
SYN-3577,65,Chennai,Salaried,125246,558
SYN-3578,52,Pune,Business,168283,605
SYN-3579,49,Delhi,Salaried,129162,668
SYN-3580,49,Bangalore,Business,172627,605
SYN-3581,62,Bangalore,Business,62688,592
SYN-3582,27,Chennai,Salaried,79442,800
SYN-3583,58,Delhi,Salaried,62048,756
SYN-3584,60,Pune,Salaried,40448,802
SYN-3585,37,Pune,Business,113570,627
SYN-3586,23,Bangalore,Business,26460,687
SYN-3587,65,Delhi,Business,168022,805
SYN-3588,41,Delhi,Business,145945,797
SYN-3589,53,Chennai,Salaried,52536,767
SYN-3590,65,Mumbai,Business,58366,556
SYN-3591,31,Chennai,Salaried,68567,651
SYN-3592,49,Mumbai,Salaried,136196,803
SYN-3593,31,Chennai,Business,61664,830
SYN-3594,47,Pune,Salaried,102791,610
SYN-3595,48,Bangalore,Business,161965,715
SYN-3596,60,Bangalore,Salaried,62097,698
SYN-3597,54,Delhi,Business,161152,678
SYN-3598,51,Pune,Salaried,111553,619
SYN-3599,31,Chennai,Business,27574,712
SYN-3600,47,Delhi,Salaried,148337,584
SYN-3601,21,Bangalore,Salaried,77236,598
SYN-3602,55,Pune,Business,49828,581
SYN-3603,60,Pune,Salaried,42503,729
SYN-3604,61,Chennai,Salaried,115428,557
SYN-3605,33,Bangalore,Business,136716,849
SYN-3606,40,Bangalore,Business,91781,837
SYN-3607,55,Delhi,Salaried,180356,628
SYN-3608,27,Delhi,Business,71746,684
SYN-3609,57,Mumbai,Salaried,161922,850
SYN-3610,62,Pune,Business,175904,691
SYN-3611,60,Pune,Salaried,69066,551
SYN-3612,35,Delhi,Salaried,186198,625
SYN-3613,30,Delhi,Business,25064,715
SYN-3614,25,Mumbai,Salaried,159140,775
SYN-3615,48,Pune,Business,104313,806
SYN-3616,28,Delhi,Business,123909,747
SYN-3617,51,Bangalore,Business,161835,712
SYN-3618,54,Mumbai,Salaried,68546,692
SYN-3619,30,Pune,Business,153475,678
SYN-3620,64,Mumbai,Business,195942,728
SYN-3621,32,Mumbai,Business,147178,727
SYN-3622,48,Delhi,Salaried,125258,741
SYN-3623,32,Mumbai,Salaried,140888,734
SYN-3624,54,Delhi,Salaried,178665,708
SYN-3625,42,Mumbai,Business,91521,807
SYN-3626,21,Chennai,Business,33789,690
SYN-3627,62,Pune,Business,36512,679
SYN-3628,38,Mumbai,Salaried,148419,782
SYN-3629,52,Delhi,Business,194750,829
SYN-3630,27,Mumbai,Business,32559,628
SYN-3631,32,Delhi,Salaried,134988,611
SYN-3632,24,Pune,Salaried,107375,599
SYN-3633,55,Bangalore,Salaried,196731,558
SYN-3634,42,Bangalore,Salaried,178838,737
SYN-3635,54,Mumbai,Business,134151,581
SYN-3636,25,Delhi,Salaried,94897,592
SYN-3637,32,Pune,Salaried,97227,651
SYN-3638,65,Chennai,Business,70342,551
SYN-3639,40,Bangalore,Business,55858,724
SYN-3640,50,Chennai,Salaried,173423,787
SYN-3641,26,Mumbai,Salaried,72841,594
SYN-3642,32,Bangalore,Salaried,69390,555
SYN-3643,34,Bangalore,Business,46305,676
SYN-3644,40,Delhi,Salaried,106392,577
SYN-3645,45,Bangalore,Salaried,98128,621
SYN-3646,57,Bangalore,Business,84234,646
SYN-3647,38,Delhi,Salaried,102314,682
SYN-3648,65,Pune,Business,49225,800
SYN-3649,43,Chennai,Business,116451,817
SYN-3650,49,Delhi,Salaried,178412,747
SYN-3651,30,Chennai,Salaried,138732,727
SYN-3652,62,Bangalore,Salaried,114700,807
SYN-3653,56,Bangalore,Salaried,159551,657
SYN-3654,37,Delhi,Business,93379,566
SYN-3655,28,Chennai,Salaried,149573,621
SYN-3656,50,Chennai,Business,122591,838
SYN-3657,45,Chennai,Salaried,109507,603
SYN-3658,61,Bangalore,Salaried,66615,765
SYN-3659,51,Bangalore,Business,194838,601
SYN-3660,32,Bangalore,Business,67662,789
SYN-3661,55,Delhi,Salaried,140083,783
SYN-3662,58,Chennai,Business,129682,792
SYN-3663,36,Bangalore,Business,182533,722
SYN-3664,51,Pune,Business,35519,669
SYN-3665,53,Mumbai,Business,136645,687
SYN-3666,57,Pune,Salaried,67998,812
SYN-3667,31,Bangalore,Salaried,173894,621
SYN-3668,29,Bangalore,Salaried,48697,708
SYN-3669,30,Bangalore,Business,128807,634
SYN-3670,50,Mumbai,Salaried,77535,638
SYN-3671,40,Bangalore,Salaried,73390,670
SYN-3672,34,Pune,Salaried,89155,628
SYN-3673,64,Chennai,Business,26296,794
SYN-3674,31,Bangalore,Salaried,148417,831
SYN-3675,64,Pune,Salaried,148812,742
SYN-3676,50,Delhi,Salaried,126600,615
SYN-3677,41,Delhi,Business,110750,694
SYN-3678,64,Pune,Business,165015,586
SYN-3679,43,Pune,Salaried,83115,641
SYN-3680,36,Bangalore,Business,114089,806
SYN-3681,21,Chennai,Business,45255,667
SYN-3682,29,Pune,Salaried,36599,658
SYN-3683,40,Pune,Salaried,114020,746
SYN-3684,62,Delhi,Business,64517,695
SYN-3685,40,Pune,Business,34129,683
SYN-3686,47,Delhi,Salaried,129389,814
SYN-3687,27,Pune,Salaried,115777,601
SYN-3688,62,Pune,Salaried,67174,713
SYN-3689,29,Chennai,Business,144194,555
SYN-3690,52,Pune,Business,39289,705
SYN-3691,48,Bangalore,Salaried,183239,780
SYN-3692,53,Bangalore,Business,112834,823
SYN-3693,44,Mumbai,Salaried,136166,822
SYN-3694,45,Mumbai,Salaried,26823,722
SYN-3695,58,Bangalore,Salaried,159976,782
SYN-3696,48,Mumbai,Business,98849,570
SYN-3697,28,Pune,Business,121234,575
SYN-3698,59,Bangalore,Business,136595,722
SYN-3699,64,Bangalore,Salaried,167278,686
SYN-3700,32,Bangalore,Business,134329,558
SYN-3701,49,Bangalore,Business,191719,568
SYN-3702,59,Mumbai,Business,34597,822
SYN-3703,46,Delhi,Salaried,47032,823
SYN-3704,27,Delhi,Salaried,190916,802
SYN-3705,48,Bangalore,Business,145070,674
SYN-3706,54,Chennai,Business,35653,589
SYN-3707,41,Bangalore,Salaried,63469,601
SYN-3708,45,Chennai,Salaried,113545,704
SYN-3709,48,Pune,Salaried,73216,681
SYN-3710,62,Mumbai,Business,55520,648
SYN-3711,57,Bangalore,Business,186370,813
SYN-3712,55,Delhi,Salaried,123103,843
SYN-3713,51,Delhi,Business,97033,645
SYN-3714,38,Chennai,Salaried,183498,754
SYN-3715,32,Bangalore,Business,26324,758
SYN-3716,34,Mumbai,Business,197284,616
SYN-3717,38,Bangalore,Business,182045,712
SYN-3718,27,Delhi,Salaried,29737,716
SYN-3719,35,Mumbai,Business,184728,785
SYN-3720,58,Pune,Business,166939,749
SYN-3721,51,Chennai,Salaried,114902,724
SYN-3722,41,Bangalore,Business,64787,786
SYN-3723,52,Delhi,Salaried,127252,680
SYN-3724,46,Mumbai,Salaried,190513,799
SYN-3725,56,Bangalore,Salaried,79408,821
SYN-3726,44,Bangalore,Business,107663,781
SYN-3727,64,Pune,Salaried,65868,849
SYN-3728,31,Chennai,Business,173083,770
SYN-3729,47,Mumbai,Business,170867,801
SYN-3730,36,Pune,Salaried,124202,613
SYN-3731,27,Pune,Salaried,80392,606
SYN-3732,57,Bangalore,Salaried,66711,755
SYN-3733,56,Pune,Business,82082,764
SYN-3734,59,Bangalore,Business,120204,604
SYN-3735,63,Bangalore,Business,84008,756
SYN-3736,52,Pune,Business,142822,630
SYN-3737,32,Pune,Business,25874,822
SYN-3738,42,Pune,Salaried,50774,746
SYN-3739,58,Pune,Business,132556,646
SYN-3740,61,Mumbai,Salaried,61325,807
SYN-3741,26,Chennai,Business,30985,716
SYN-3742,60,Delhi,Salaried,174240,791
SYN-3743,64,Mumbai,Business,30955,749
SYN-3744,56,Chennai,Salaried,67304,784
SYN-3745,44,Delhi,Salaried,148776,652
SYN-3746,41,Delhi,Business,41990,565
SYN-3747,34,Chennai,Business,145374,675
SYN-3748,64,Chennai,Business,88408,640
SYN-3749,50,Chennai,Salaried,183336,719
SYN-3750,31,Delhi,Business,43308,553
SYN-3751,23,Pune,Business,126008,586
SYN-3752,47,Bangalore,Salaried,184115,823
SYN-3753,22,Pune,Business,40672,699
SYN-3754,46,Mumbai,Business,129708,811
SYN-3755,61,Pune,Business,57520,603
SYN-3756,30,Bangalore,Salaried,69290,737
SYN-3757,47,Bangalore,Salaried,88718,797
SYN-3758,34,Bangalore,Salaried,111514,587
SYN-3759,50,Pune,Salaried,93157,725
SYN-3760,39,Pune,Business,143063,682
SYN-3761,57,Bangalore,Salaried,61705,625
SYN-3762,54,Bangalore,Salaried,82939,739
SYN-3763,57,Bangalore,Business,105389,631
SYN-3764,57,Bangalore,Business,140307,700
SYN-3765,30,Delhi,Salaried,184239,699
SYN-3766,45,Bangalore,Salaried,32341,658
SYN-3767,58,Bangalore,Salaried,178153,556
SYN-3768,37,Bangalore,Business,150035,637
SYN-3769,43,Delhi,Business,162189,741
SYN-3770,45,Pune,Salaried,162687,796
SYN-3771,32,Pune,Business,28730,583
SYN-3772,42,Delhi,Business,79114,664
SYN-3773,30,Bangalore,Salaried,195392,650
SYN-3774,43,Pune,Business,174266,556
SYN-3775,54,Delhi,Salaried,120305,566
SYN-3776,46,Mumbai,Business,158016,584
SYN-3777,38,Chennai,Salaried,39673,778
SYN-3778,57,Chennai,Salaried,89144,681
SYN-3779,32,Delhi,Salaried,144554,640
SYN-3780,23,Chennai,Business,169697,692
SYN-3781,26,Delhi,Salaried,59746,817
SYN-3782,40,Mumbai,Salaried,84660,674
SYN-3783,58,Chennai,Business,146705,600
SYN-3784,55,Mumbai,Business,191174,587
SYN-3785,33,Pune,Salaried,140840,592
SYN-3786,51,Delhi,Salaried,167178,660
SYN-3787,59,Pune,Business,174246,554
SYN-3788,58,Pune,Salaried,141035,649
SYN-3789,58,Chennai,Business,25129,678
SYN-3790,47,Chennai,Business,154133,640
SYN-3791,42,Chennai,Business,159794,695
SYN-3792,62,Bangalore,Business,164510,677
SYN-3793,42,Bangalore,Business,189081,775
SYN-3794,28,Delhi,Business,26708,713
SYN-3795,53,Pune,Business,67763,641
SYN-3796,25,Pune,Business,49790,776
SYN-3797,42,Chennai,Salaried,75749,605
SYN-3798,35,Delhi,Business,156538,706
SYN-3799,41,Chennai,Business,51979,703
SYN-3800,60,Delhi,Salaried,109873,630
SYN-3801,33,Pune,Salaried,66403,630
SYN-3802,41,Chennai,Business,196308,763
SYN-3803,38,Delhi,Business,148727,705
SYN-3804,44,Delhi,Business,112483,731
SYN-3805,41,Pune,Business,136489,838
SYN-3806,46,Pune,Salaried,130927,578
SYN-3807,47,Bangalore,Salaried,144770,690
SYN-3808,22,Delhi,Salaried,198553,681
SYN-3809,39,Bangalore,Salaried,109369,768
SYN-3810,45,Bangalore,Salaried,81355,807
SYN-3811,49,Bangalore,Salaried,44510,674
SYN-3812,31,Bangalore,Business,180435,790
SYN-3813,23,Pune,Business,90495,693
SYN-3814,59,Chennai,Business,40549,601
SYN-3815,24,Bangalore,Business,166006,739
SYN-3816,49,Bangalore,Salaried,148690,618
SYN-3817,25,Bangalore,Business,64786,627
SYN-3818,58,Bangalore,Salaried,172282,595
SYN-3819,49,Delhi,Business,175138,829
SYN-3820,63,Bangalore,Business,30728,621
SYN-3821,25,Bangalore,Business,141874,659
SYN-3822,32,Bangalore,Business,84685,785
SYN-3823,44,Bangalore,Salaried,92902,680
SYN-3824,59,Mumbai,Salaried,56245,760
SYN-3825,48,Pune,Business,37591,820
SYN-3826,24,Chennai,Business,29247,839
SYN-3827,48,Mumbai,Business,166245,801
SYN-3828,39,Chennai,Business,191297,584
SYN-3829,25,Chennai,Salaried,171352,607
SYN-3830,55,Delhi,Salaried,175451,789
SYN-3831,60,Delhi,Salaried,137970,691
SYN-3832,50,Pune,Salaried,195509,719
SYN-3833,25,Delhi,Business,144025,820
SYN-3834,65,Pune,Salaried,130241,844
SYN-3835,39,Mumbai,Business,29947,554
SYN-3836,35,Bangalore,Business,64451,682
SYN-3837,35,Chennai,Business,164556,784
SYN-3838,62,Delhi,Business,176219,628
SYN-3839,33,Delhi,Salaried,105866,642
SYN-3840,27,Mumbai,Salaried,58377,826
SYN-3841,43,Mumbai,Business,107663,667
SYN-3842,63,Delhi,Salaried,104411,633
SYN-3843,48,Bangalore,Salaried,81947,731
SYN-3844,22,Delhi,Business,57272,742
SYN-3845,22,Pune,Salaried,124723,575
SYN-3846,49,Pune,Business,77071,655
SYN-3847,45,Chennai,Salaried,49340,639
SYN-3848,53,Chennai,Salaried,67698,657
SYN-3849,28,Pune,Business,108068,762
SYN-3850,33,Delhi,Salaried,157883,734
SYN-3851,51,Bangalore,Salaried,144787,558
SYN-3852,21,Pune,Business,129938,601
SYN-3853,43,Bangalore,Business,42119,772
SYN-3854,62,Bangalore,Salaried,47138,749
SYN-3855,51,Mumbai,Business,194701,715
SYN-3856,23,Delhi,Salaried,71493,839
SYN-3857,21,Delhi,Salaried,61757,790
SYN-3858,23,Mumbai,Salaried,198264,700
SYN-3859,44,Chennai,Business,66283,764
SYN-3860,32,Delhi,Salaried,72609,736
SYN-3861,28,Delhi,Salaried,155431,654
SYN-3862,40,Pune,Business,94515,714
SYN-3863,22,Mumbai,Business,32470,790
SYN-3864,23,Delhi,Business,37189,826
SYN-3865,45,Chennai,Salaried,66463,601
SYN-3866,21,Bangalore,Salaried,49149,764
SYN-3867,25,Mumbai,Business,146748,762
SYN-3868,55,Pune,Salaried,183143,550
SYN-3869,40,Pune,Business,92334,615
SYN-3870,41,Chennai,Business,185854,599
SYN-3871,51,Pune,Salaried,57986,662
SYN-3872,53,Delhi,Salaried,84127,592
SYN-3873,27,Pune,Business,186222,603
SYN-3874,36,Delhi,Business,73398,704
SYN-3875,42,Pune,Business,59526,717
SYN-3876,48,Bangalore,Salaried,176877,567
SYN-3877,45,Mumbai,Salaried,72755,557
SYN-3878,30,Mumbai,Salaried,67437,753
SYN-3879,41,Mumbai,Business,151837,726
SYN-3880,33,Chennai,Business,143516,659
SYN-3881,50,Chennai,Business,168099,775
SYN-3882,28,Bangalore,Business,113409,645
SYN-3883,37,Bangalore,Business,168891,783
SYN-3884,63,Mumbai,Business,161071,684
SYN-3885,25,Bangalore,Business,193373,563
SYN-3886,55,Delhi,Salaried,84539,784
SYN-3887,28,Mumbai,Business,58108,727
SYN-3888,40,Pune,Business,170043,592
SYN-3889,53,Delhi,Business,158930,649
SYN-3890,30,Delhi,Salaried,77082,731
SYN-3891,54,Chennai,Salaried,172556,821
SYN-3892,54,Mumbai,Business,166415,667
SYN-3893,65,Chennai,Salaried,123165,631
SYN-3894,27,Delhi,Salaried,64859,826
SYN-3895,60,Pune,Salaried,97986,575
SYN-3896,46,Bangalore,Business,161773,765
SYN-3897,51,Pune,Business,60683,703
SYN-3898,21,Mumbai,Business,170688,709
SYN-3899,34,Chennai,Salaried,40524,760
SYN-3900,29,Delhi,Business,67009,674
SYN-3901,46,Delhi,Business,127498,649
SYN-3902,36,Bangalore,Salaried,84324,691
SYN-3903,29,Pune,Salaried,178597,627
SYN-3904,34,Pune,Salaried,97212,717
SYN-3905,21,Mumbai,Business,162426,602
SYN-3906,61,Chennai,Business,85864,774
SYN-3907,40,Mumbai,Business,65285,586
SYN-3908,42,Bangalore,Salaried,125008,680
SYN-3909,28,Pune,Business,178348,636
SYN-3910,65,Pune,Business,83886,817
SYN-3911,27,Mumbai,Business,88253,803
SYN-3912,65,Pune,Business,39851,603
SYN-3913,38,Bangalore,Business,192841,810
SYN-3914,42,Pune,Business,118496,592
SYN-3915,21,Mumbai,Business,88633,849
SYN-3916,52,Delhi,Business,199490,686
SYN-3917,27,Pune,Business,184023,815
SYN-3918,63,Pune,Salaried,182722,605
SYN-3919,58,Mumbai,Salaried,55794,672
SYN-3920,44,Chennai,Business,128217,570
SYN-3921,43,Pune,Business,175298,817
SYN-3922,23,Pune,Business,31721,660
SYN-3923,57,Delhi,Salaried,190287,718
SYN-3924,27,Bangalore,Business,32438,783
SYN-3925,37,Bangalore,Business,117373,677
SYN-3926,38,Pune,Salaried,110068,784
SYN-3927,65,Bangalore,Salaried,79887,835
SYN-3928,56,Bangalore,Business,116367,638
SYN-3929,52,Mumbai,Business,117223,825
SYN-3930,35,Bangalore,Business,51554,596
SYN-3931,61,Pune,Business,188001,804
SYN-3932,61,Delhi,Business,77992,685
SYN-3933,52,Bangalore,Business,139758,735
SYN-3934,31,Delhi,Business,29175,607
SYN-3935,33,Chennai,Business,157676,836
SYN-3936,39,Chennai,Salaried,129325,588
SYN-3937,33,Mumbai,Salaried,181754,757
SYN-3938,37,Delhi,Business,164677,731
SYN-3939,46,Delhi,Business,52164,700
SYN-3940,60,Chennai,Salaried,109891,665
SYN-3941,49,Mumbai,Salaried,168651,629
SYN-3942,63,Bangalore,Salaried,154628,664
SYN-3943,65,Delhi,Salaried,84200,775
SYN-3944,62,Delhi,Salaried,28255,701
SYN-3945,36,Mumbai,Business,140068,762
SYN-3946,56,Chennai,Salaried,133088,645
SYN-3947,54,Chennai,Business,189431,844
SYN-3948,45,Bangalore,Business,94089,770
SYN-3949,44,Bangalore,Salaried,108926,826
SYN-3950,43,Mumbai,Salaried,109321,676
SYN-3951,55,Chennai,Salaried,50328,809
SYN-3952,51,Chennai,Business,52474,666
SYN-3953,43,Chennai,Salaried,146972,687
SYN-3954,57,Mumbai,Business,187216,774
SYN-3955,52,Chennai,Business,41949,637
SYN-3956,22,Chennai,Business,171537,579
SYN-3957,43,Pune,Salaried,41718,731
SYN-3958,25,Bangalore,Business,32229,801
SYN-3959,48,Delhi,Business,81414,781
SYN-3960,40,Chennai,Business,111647,669
SYN-3961,57,Chennai,Business,62809,826
SYN-3962,64,Chennai,Business,26776,577
SYN-3963,43,Chennai,Salaried,43615,582
SYN-3964,54,Pune,Salaried,76018,677
SYN-3965,59,Delhi,Salaried,32729,803
SYN-3966,28,Bangalore,Salaried,49683,756
SYN-3967,57,Pune,Business,124953,792
SYN-3968,29,Bangalore,Salaried,50129,709
SYN-3969,43,Delhi,Business,91063,805
SYN-3970,26,Delhi,Business,130231,652
SYN-3971,35,Bangalore,Salaried,114055,781
SYN-3972,27,Chennai,Business,30347,581
SYN-3973,56,Mumbai,Business,50032,636
SYN-3974,21,Chennai,Salaried,26221,717
SYN-3975,45,Bangalore,Salaried,173918,838
SYN-3976,44,Mumbai,Salaried,74409,805
SYN-3977,32,Chennai,Salaried,115504,599
SYN-3978,64,Delhi,Business,175466,640
SYN-3979,49,Delhi,Salaried,141681,565
SYN-3980,60,Mumbai,Salaried,106701,699
SYN-3981,27,Bangalore,Salaried,179692,815
SYN-3982,31,Mumbai,Business,75635,629
SYN-3983,60,Bangalore,Business,197618,830
SYN-3984,45,Pune,Salaried,170348,583
SYN-3985,42,Delhi,Business,62062,672
SYN-3986,52,Delhi,Business,35902,733
SYN-3987,24,Pune,Salaried,161273,596
SYN-3988,63,Bangalore,Business,168230,652
SYN-3989,39,Bangalore,Salaried,142415,651
SYN-3990,39,Pune,Business,139069,743
SYN-3991,26,Pune,Salaried,153775,603
SYN-3992,41,Chennai,Business,184819,749
SYN-3993,40,Pune,Business,39448,820
SYN-3994,23,Delhi,Salaried,105509,850
SYN-3995,57,Chennai,Salaried,193016,710
SYN-3996,24,Chennai,Salaried,37375,705
SYN-3997,45,Delhi,Business,165971,576
SYN-3998,64,Pune,Salaried,158364,739
SYN-3999,64,Mumbai,Salaried,50860,784
SYN-4000,32,Delhi,Business,44126,654
SYN-4001,52,Delhi,Salaried,36857,745
SYN-4002,34,Mumbai,Business,26242,673
SYN-4003,63,Bangalore,Salaried,127214,666
SYN-4004,44,Pune,Salaried,65875,622
SYN-4005,59,Delhi,Business,135845,842
SYN-4006,61,Bangalore,Salaried,196268,689
SYN-4007,47,Mumbai,Business,133433,743
SYN-4008,38,Delhi,Business,91433,555
SYN-4009,61,Pune,Salaried,142736,615
SYN-4010,63,Delhi,Salaried,192142,608
SYN-4011,28,Delhi,Business,42432,643
SYN-4012,55,Bangalore,Salaried,92239,753
SYN-4013,39,Chennai,Business,99633,841
SYN-4014,37,Mumbai,Salaried,128522,653
SYN-4015,26,Chennai,Business,77635,615
SYN-4016,54,Mumbai,Business,150519,605
SYN-4017,28,Delhi,Salaried,126728,644
SYN-4018,26,Mumbai,Salaried,139281,739
SYN-4019,49,Delhi,Business,181500,571
SYN-4020,63,Chennai,Salaried,80163,712
SYN-4021,23,Chennai,Salaried,65032,724
SYN-4022,37,Delhi,Business,146119,652
SYN-4023,62,Mumbai,Business,124623,628
SYN-4024,39,Chennai,Salaried,84044,644
SYN-4025,61,Delhi,Business,197493,774
SYN-4026,22,Pune,Salaried,89428,820
SYN-4027,39,Chennai,Salaried,62581,830
SYN-4028,41,Mumbai,Salaried,42073,759
SYN-4029,54,Chennai,Salaried,187158,636
SYN-4030,41,Bangalore,Salaried,62614,603
SYN-4031,64,Delhi,Salaried,124932,551
SYN-4032,57,Mumbai,Business,173623,611
SYN-4033,35,Mumbai,Salaried,30188,793
SYN-4034,57,Pune,Business,186493,748
SYN-4035,49,Delhi,Business,185591,678
SYN-4036,43,Pune,Business,65144,782
SYN-4037,55,Bangalore,Salaried,62855,696
SYN-4038,61,Delhi,Business,92426,632
SYN-4039,44,Mumbai,Business,103605,623
SYN-4040,23,Pune,Business,166950,666
SYN-4041,46,Delhi,Business,79552,757
SYN-4042,47,Pune,Business,143570,777
SYN-4043,45,Pune,Business,113552,716
SYN-4044,63,Pune,Salaried,163919,655
SYN-4045,36,Delhi,Salaried,173999,649
SYN-4046,63,Chennai,Business,146471,830
SYN-4047,47,Bangalore,Business,80971,751
SYN-4048,30,Pune,Salaried,167299,781
SYN-4049,40,Chennai,Business,38339,652
SYN-4050,34,Bangalore,Salaried,197923,746
SYN-4051,54,Pune,Salaried,141124,562
SYN-4052,65,Delhi,Business,173738,638
SYN-4053,38,Chennai,Salaried,193096,755
SYN-4054,57,Delhi,Salaried,132817,712
SYN-4055,50,Delhi,Salaried,152581,711
SYN-4056,60,Chennai,Salaried,50444,583
SYN-4057,26,Mumbai,Salaried,38828,719
SYN-4058,26,Bangalore,Business,78217,627
SYN-4059,34,Bangalore,Salaried,120142,711
SYN-4060,58,Pune,Business,113767,639
SYN-4061,39,Bangalore,Salaried,172295,631
SYN-4062,30,Delhi,Business,56048,822
SYN-4063,60,Pune,Salaried,172236,832
SYN-4064,61,Pune,Business,90376,608
SYN-4065,63,Delhi,Business,50446,570
SYN-4066,29,Pune,Business,124449,794
SYN-4067,31,Mumbai,Business,140588,849
SYN-4068,57,Delhi,Business,30205,801
SYN-4069,63,Chennai,Business,114070,593
SYN-4070,44,Mumbai,Salaried,60374,703
SYN-4071,64,Pune,Salaried,54090,650
SYN-4072,61,Bangalore,Business,46777,731
SYN-4073,59,Pune,Salaried,188017,763
SYN-4074,31,Bangalore,Business,75337,812
SYN-4075,38,Chennai,Salaried,153348,713
SYN-4076,31,Mumbai,Salaried,105382,684
SYN-4077,49,Pune,Business,35605,689
SYN-4078,63,Pune,Salaried,112272,832
SYN-4079,23,Delhi,Salaried,175379,559
SYN-4080,40,Pune,Salaried,148239,744
SYN-4081,45,Mumbai,Business,123341,721
SYN-4082,44,Chennai,Business,131743,725
SYN-4083,29,Bangalore,Business,169803,648
SYN-4084,52,Bangalore,Business,46838,780
SYN-4085,63,Mumbai,Business,158376,608
SYN-4086,22,Delhi,Salaried,88690,588
SYN-4087,32,Bangalore,Salaried,65371,842
SYN-4088,36,Mumbai,Salaried,27528,556
SYN-4089,42,Chennai,Salaried,65958,848
SYN-4090,61,Pune,Business,199309,604
SYN-4091,60,Mumbai,Salaried,61363,652
SYN-4092,26,Delhi,Salaried,49008,551
SYN-4093,48,Delhi,Salaried,38106,590
SYN-4094,45,Bangalore,Salaried,149792,651
SYN-4095,52,Chennai,Salaried,148000,697
SYN-4096,64,Chennai,Salaried,141003,644
SYN-4097,53,Mumbai,Salaried,71098,651
SYN-4098,37,Delhi,Salaried,57508,588
SYN-4099,33,Delhi,Business,84694,633
SYN-4100,46,Chennai,Business,182693,761
SYN-4101,53,Bangalore,Salaried,136810,678
SYN-4102,43,Delhi,Salaried,196662,678
SYN-4103,39,Delhi,Salaried,41153,582
SYN-4104,52,Bangalore,Salaried,187488,770
SYN-4105,26,Pune,Salaried,48129,713
SYN-4106,58,Bangalore,Salaried,174212,684
SYN-4107,41,Pune,Business,150946,739
SYN-4108,52,Bangalore,Business,107175,829
SYN-4109,33,Delhi,Salaried,36193,730
SYN-4110,47,Pune,Business,110031,756
SYN-4111,50,Pune,Business,65025,622
SYN-4112,45,Pune,Salaried,61551,712
SYN-4113,45,Delhi,Business,120868,557
SYN-4114,48,Delhi,Salaried,180434,644
SYN-4115,34,Mumbai,Salaried,127574,791
SYN-4116,30,Bangalore,Business,76840,561
SYN-4117,52,Pune,Salaried,104566,831
SYN-4118,38,Delhi,Salaried,152542,805
SYN-4119,48,Pune,Salaried,152753,580
SYN-4120,43,Mumbai,Salaried,109746,794
SYN-4121,59,Bangalore,Salaried,86643,815
SYN-4122,52,Delhi,Business,153583,556
SYN-4123,40,Delhi,Business,190271,709
SYN-4124,64,Chennai,Business,185334,612
SYN-4125,59,Delhi,Business,114416,741
SYN-4126,65,Delhi,Business,173197,792
SYN-4127,25,Mumbai,Business,121995,763
SYN-4128,36,Delhi,Business,86194,710
SYN-4129,61,Pune,Business,170488,724
SYN-4130,57,Bangalore,Salaried,58327,714
SYN-4131,61,Chennai,Salaried,180408,671
SYN-4132,36,Pune,Business,30084,710
SYN-4133,53,Mumbai,Business,63890,714
SYN-4134,26,Chennai,Business,146291,686
SYN-4135,25,Pune,Business,75641,691
SYN-4136,30,Bangalore,Salaried,149189,676
SYN-4137,35,Mumbai,Business,118367,797
SYN-4138,56,Delhi,Business,108895,798
SYN-4139,41,Chennai,Salaried,194303,646
SYN-4140,59,Chennai,Salaried,102494,581
SYN-4141,33,Chennai,Business,90071,742
SYN-4142,48,Mumbai,Business,93416,654
