total_rec_late_fee,recoveries,last_pymnt_amnt,loan_amnt_div_instlmnt,debt_settlement_flag,loan_age,total_rec_int,out_prncp,time_since_last_credit_pull,time_since_last_payment,int_rate%,total_rec_prncp,loan_status_binary
0.0,0.0,14638.840240935222,48.0,0,53,128867.12553534022,0.0,6,1,13.24,588997.163765204,1
447.1843257513645,448.8170469192891,45.85354614956857,36.0,0,34,9592.2,66263.95514336701,8,13,22.05,18303.844827648434,0
0.0,0.0,4173.768357177253,60.0,0,42,58554.04922860667,0.0,26,1,7.07,200705.1303355315,1
0.0,0.0,10331.935613517919,48.0,0,46,79160.51334579596,173545.99433885535,7,0,7.02,320969.04241016647,1
0.0,0.0,37189.74574111376,12.0,0,54,124536.89319001084,238203.59544561946,25,1,9.15,406086.43516643875,1
197.3723131446131,1894.7215687974929,20.14928278230666,36.0,0,36,46070.4,0.0,4,22,23.42,71486.30686787836,0
165.65361398971515,1447.3671312805643,13.662357987952472,12.0,0,23,83391.6,394108.6353967451,11,36,20.56,265341.5958202226,0
0.0,0.0,37756.19439876938,24.0,0,13,162173.30110823858,183994.14450300238,11,0,10.44,853600.909379379,1
0.0,0.0,2714.3351473100624,48.0,0,7,28967.277012080584,0.0,7,0,12.02,78563.91307837937,1
106.48647854098883,810.9329541329349,31.531313505608473,48.0,0,33,91676.90000000001,621748.2404507253,10,13,24.9,339841.97496663214,0
0.0,0.0,17074.237635731846,24.0,0,8,53606.15514075022,0.0,12,1,14.14,420017.50290463475,1
354.11279295080953,1598.774817764793,21.736594495811286,36.0,0,12,14532.6,0.0,4,25,27.62,29591.149435824413,0
0.0,0.0,3906.4028612094808,60.0,0,11,54049.57013461776,93683.28173757702,17,1,15.36,209444.35728642638,1
0.0,0.0,57361.05850814836,12.0,0,48,111452.5633604295,0.0,3,0,12.66,701313.0516953785,1
0.0,0.0,10950.297778811137,36.0,0,19,93561.41780456156,90977.90330452281,36,1,9.86,316227.6324246499,1
0.0,0.0,3266.9360366287146,24.0,0,11,13092.023241785586,1599.8883910365926,7,1,11.86,53261.801156000045,1
0.0,0.0,9593.973698474583,24.0,0,41,40831.026322730286,0.0,16,0,16.4,165377.7841000266,1
406.2930839046315,914.0904778995364,34.9041566444066,36.0,0,24,21894.2,0.0,4,31,20.91,65963.03645484814,0
0.0,0.0,9339.03048613783,60.0,0,17,152211.40087094245,0.0,8,0,9.01,282915.21869555785,1
133.10529009207693,1605.59485897801,16.021108612858033,36.0,0,10,68351.40000000001,224654.28782070495,6,23,27.44,121620.44120761384,0
218.42627587204473,1899.525905590161,29.05792154713654,36.0,0,47,66696.40000000001,260485.40090227293,7,12,25.78,115566.85989981345,0
0.0,0.0,12867.519923689999,36.0,0,52,126621.33480746576,0.0,39,1,8.18,343513.6162813111,1
370.7672012006112,465.2946104466884,41.19908842349982,60.0,0,32,95222.0,286400.31335206307,7,33,25.23,172670.05082001656,0
327.07882901627914,613.557261539704,26.163422217721198,36.0,1,15,99907.1,477487.85277898813,7,33,7.07,180870.51079195397,0
253.50031263440295,1947.8906503360938,23.44320849125615,24.0,0,18,46115.8,349895.0944049003,6,36,25.82,108762.37229249752,0
0.0,0.0,5368.137421406767,36.0,0,56,35492.847001254246,69722.51855550852,9,0,15.88,129607.64789410183,1
0.0,0.0,35798.88870335194,24.0,0,40,251613.2779735671,415710.0895352021,9,0,16.02,731240.0850254345,1
0.0,0.0,12194.603201382994,60.0,0,31,127785.9300579769,361220.74675847933,10,0,16.88,497827.79061158915,1
263.4790145320808,920.8820008400028,25.447677439886686,36.0,0,35,24116.0,32060.113184517286,8,22,11.08,48503.7536403094,0
0.0,0.0,8570.778232386692,24.0,0,13,28800.703406754896,0.0,8,1,10.91,121330.95892905984,1
181.5910950650488,413.27481219507536,1.7274892675427922,59.99999999999999,0,8,25635.2,0.0,6,36,22.14,32808.54665200293,0
380.81522273117196,195.74175326484527,8.44281419127308,24.0,0,16,39123.9,0.0,11,27,22.16,136745.04931122408,0
0.0,0.0,18433.64261517049,24.0,0,4,57465.14365558246,0.0,4,1,17.19,392687.34794355347,1
461.9490130750662,1336.158039127252,5.625033737088509,12.0,0,46,35541.6,21157.267267619452,9,31,25.43,109515.00622400377,0
309.44449528363685,691.2133365464468,21.131613569738267,36.0,0,14,37663.0,244349.21312816712,3,12,26.41,65602.48787598904,0
463.6088366447293,998.725772945249,28.466129552678627,48.0,0,36,45671.100000000006,0.0,4,23,21.18,80250.930043525,0
0.0,0.0,4809.155611815423,60.0,0,60,33818.357845254606,0.0,8,0,21.83,206305.47297771886,1
0.0,0.0,2604.1513006719447,36.0,0,13,20543.72644333691,0.0,1,0,15.71,57366.43932529238,1
0.0,0.0,9923.842297746,24.0,0,32,58884.09891063151,39092.022211540236,4,0,20.5,198616.66776674805,1
156.29584730135372,531.8985107998681,38.347249380542905,60.0,0,49,40861.9,0.0,8,25,24.2,104952.10567202812,0
0.0,0.0,4552.638364746486,60.0,0,44,75870.91700980214,133459.76225230246,8,1,16.38,252918.8294966475,1
0.0,0.0,15939.325886220202,60.0,0,18,148343.72122265003,0.0,5,0,7.45,583972.2530547514,1
0.0,0.0,25705.12648342908,36.0,0,33,140369.60397285904,338126.48322406405,1,0,14.15,713642.2597736779,1
131.0706427960587,1219.2119216659833,39.117782780048856,36.0,0,33,24416.0,136366.8240976942,8,11,23.98,53389.82770262773,0
483.89798956785205,1120.4005486428464,41.87056716257423,12.0,0,3,25037.0,0.0,6,14,7.12,25884.897503418353,0
0.0,0.0,2107.577120111568,59.99999999999999,0,55,24868.715461615426,0.0,41,0,16.15,102288.68918770936,1
0.0,0.0,8758.420821925538,48.0,0,49,76832.08108738661,275231.74752947764,5,0,12.99,296084.8331070164,1
384.6979548745903,1204.3796015852763,35.257211794797286,36.0,0,50,15273.300000000001,0.0,33,7,18.5,44340.50719099342,0
0.0,0.0,30363.624692040285,36.0,0,43,195427.2980556547,0.0,4,1,7.87,845471.959670445,1
0.0,0.0,35818.129722267215,24.0,0,58,121449.69170108139,103192.80821332536,4,0,16.62,500319.444937971,1
0.0,0.0,36873.50098238449,24.0,0,26,194025.93025275777,0.0,16,1,21.23,594324.6764142059,1
295.94118950626694,109.524185496056,8.855497446358612,36.0,0,9,79112.3,0.0,11,6,25.74,237022.29557615437,0
0.0,0.0,3141.1815070215953,36.0,0,29,16147.53874832792,6603.682299700728,10,1,14.46,98312.10074958783,1
0.0,0.0,11301.673068784023,48.0,0,60,105139.13023740437,255505.90715146926,12,1,16.36,279506.45079594216,1
351.953758921417,999.7931048417801,6.383394012039317,36.0,0,50,64727.3,250558.22821366868,39,12,26.94,109727.50398030614,0
0.0,0.0,12114.65912267727,24.0,0,20,64922.71315841245,190144.32890707842,6,0,15.91,192544.76687045387,1
419.6667567973052,552.6880227767922,43.46579181798617,24.0,1,12,84663.3,575944.7354951717,3,6,27.55,145916.0344827814,0
0.0,0.0,34691.39098639503,24.0,0,29,165688.92996076436,144412.1559811132,5,1,9.94,604383.7305457775,1
0.0,0.0,86390.18846527595,12.0,0,60,219576.9899894773,0.0,6,1,21.61,530149.9423163204,1
0.0,0.0,38985.82999300058,24.0,0,25,135674.88999685328,0.0,6,0,17.05,684863.1049030212,1
228.5329011882185,1651.4719573225088,18.815162017663344,24.0,0,5,32943.6,222253.85836177188,7,12,23.69,94474.29902893235,0
0.0,0.0,7469.030930422952,60.0,0,4,92257.23724445759,0.0,6,0,12.2,426535.31522582116,1
116.94500447929396,323.13447394570466,40.016265334553076,24.0,0,7,43289.4,343335.7896403178,4,21,22.26,82887.85449391326,0
207.1926456136523,496.7605370374265,15.382649165749601,48.0,0,31,22137.2,0.0,3,26,12.79,25581.031584109885,0
0.0,0.0,2314.0171061758033,48.0,0,43,25837.123345519245,14991.600760430623,7,0,16.2,57691.1960200983,1
0.0,0.0,19780.452155413128,24.0,0,45,123234.84307708355,30696.005722893682,11,0,7.78,242390.08071818933,1
332.1545602567207,1456.6332733238862,30.511634349674605,12.0,0,9,9172.6,0.0,11,26,22.4,32902.375476139954,0
73.9405630142086,1440.2643905772077,27.385668669909368,60.0,0,26,35408.0,0.0,1,29,23.2,62816.407481974355,0
0.0,0.0,14875.77376818358,12.0,0,35,33365.58081618544,0.0,1,0,9.36,174459.73831086178,1
0.0,0.0,72357.2870239305,12.0,0,19,78118.77430648895,0.0,10,0,7.54,496400.9160149797,1
184.97545832225376,1572.3663554925677,16.97455271355222,12.0,0,47,73985.1,497152.44836746296,2,20,16.23,205182.9760562397,0
0.0,0.0,6361.3816540521075,59.99999999999999,0,4,53196.66081256332,0.0,28,0,10.63,189685.25462422983,1
0.0,0.0,1258.7465643517626,48.0,0,59,9689.09666002692,3165.3159299279587,10,1,13.07,38903.54715338813,1
325.7492174177431,1761.9125306145443,45.72409328898252,36.0,0,16,9204.800000000001,0.0,11,30,21.39,28432.648351008917,0
0.0,0.0,33591.97459111614,12.0,0,26,99465.11961765013,0.0,7,1,11.56,326330.3636227274,1
54.248366616084695,108.10002116485447,30.8966850074401,36.0,1,29,62633.3,484363.8808270307,45,6,7.82,247599.63182152505,0
0.0,0.0,37714.4595439208,12.0,0,19,48466.92630291366,24476.81803041105,12,1,12.61,336644.7090888718,1
0.0,0.0,43937.21528715806,12.0,0,10,86921.04851357703,173139.36871844679,6,0,18.9,248245.926874302,1
0.0,0.0,4819.479590411236,24.0,0,52,15939.086830774499,8734.61670660141,2,0,8.37,71479.11161210218,1
0.0,0.0,39442.381447915184,12.0,0,48,43045.20103475335,0.0,11,0,9.47,270711.2335118043,1
0.0,0.0,48467.24369162511,12.0,0,51,74728.12751900867,48660.62862635535,9,0,12.38,537251.9583628391,1
126.70726256105527,518.9437401032603,6.1665584925327535,12.0,0,29,46197.100000000006,94151.56978264706,8,21,20.59,62649.289669732454,0
0.0,0.0,17570.54915403596,48.0,0,23,230608.68659163464,436808.92700111994,5,1,10.92,677764.0259205415,1
0.0,0.0,21876.421063942395,24.0,0,7,145517.1803237696,66239.85439851882,2,1,17.48,373301.29494984,1
0.0,0.0,67329.8142351932,12.0,0,22,188393.45674075966,0.0,5,0,18.46,510494.29168366763,1
204.8328315184396,1809.7286092018653,7.77828643697121,36.0,0,38,23538.7,0.0,7,9,26.45,45793.87080339672,0
147.72240856370684,1304.2374259482708,8.399872593932129,60.0,0,40,8615.7,0.0,9,34,16.0,29520.64624107589,0
0.0,0.0,13902.245325098453,24.0,0,9,47013.19626103331,0.0,11,1,15.56,203471.64719699495,1
0.0,0.0,13027.71295979959,60.0,0,53,194283.36577176856,0.0,8,1,19.08,374102.47033992683,1
272.2149520257203,1146.6207598539745,17.716694897677083,36.0,0,4,15316.6,0.0,5,8,23.22,25881.91703159583,0
366.23535423096786,1449.895584836448,36.82352028088363,12.0,0,49,57960.3,327959.02423636365,12,20,10.46,212316.6481693934,0
0.0,0.0,17011.148424723888,60.0,0,47,186306.36258668447,0.0,7,0,9.85,662565.9028308865,1
0.0,0.0,9167.527360734915,60.00000000000001,0,60,176947.0763244979,335921.9454050539,7,1,16.4,435084.1187976263,1
0.0,0.0,25670.181291665856,36.0,0,54,178751.1579818962,0.0,3,0,20.08,582943.1064252252,1
185.42303913983793,1523.2233649232735,29.742530951776825,36.0,0,12,36232.1,50351.45869629091,1,27,24.24,72024.53468551066,0
271.27963590121885,156.66802934760628,2.5679473601047995,59.99999999999999,0,30,30464.5,0.0,12,34,26.67,59384.744081845674,0
104.60096804656669,674.4210945569523,48.08374118553315,48.0,0,38,93064.3,248872.3183210921,38,9,25.78,126176.68255116655,0
0.0,0.0,41930.81347258682,24.0,0,49,126674.39119920849,0.0,10,0,18.88,654312.5187807926,1
0.0,0.0,6785.8943409212825,36.0,0,50,30589.561059462238,101582.29968297233,1,0,10.97,124571.24642521483,1
0.0,0.0,6793.296798266959,48.0,0,35,63397.837444186196,120489.97166777891,10,1,16.57,179194.95526969378,1
0.0,0.0,45187.526907506784,24.0,0,6,244889.7123141002,0.0,23,0,12.28,790786.2457231677,1
0.0,0.0,22626.860716464846,36.0,0,47,201216.16407075312,423941.12933039403,12,0,8.75,392398.38065148576,1
0.0,0.0,4814.350539003892,36.0,0,14,40613.33276235885,30232.761018138877,12,1,16.54,143513.40982147155,1
0.0,0.0,12185.926525569892,48.0,0,48,115731.39951689029,33153.54241035853,24,0,8.76,487447.111561672,1
0.0,0.0,35174.60226316617,24.0,0,23,245426.66170992225,0.0,5,1,19.38,796818.3540113869,1
493.3951629407781,1428.0910900942813,37.67986557344533,48.0,0,46,44988.0,0.0,6,27,8.22,99003.60483860699,0
101.91951021364994,1103.7558043537579,27.790182463930417,48.0,0,8,66491.40000000001,144083.4036508211,8,19,23.29,188788.40335826977,0
0.0,0.0,36319.757647324346,24.0,0,50,91915.10470453178,0.0,10,0,20.12,622568.5068238672,1
323.8329139083902,1195.289831154688,5.609054926636764,48.0,0,33,75423.3,467338.4347588219,3,6,15.21,160446.31354665547,0
415.6649547235124,582.1604674354892,14.366919571058462,24.0,0,16,48769.600000000006,0.0,2,22,25.65,94965.35668902901,0
350.7362179968477,891.697236016825,20.9794661892635,36.0,0,28,72965.6,0.0,6,15,7.92,286824.24825031095,0
419.81261214826543,134.78078953895638,30.625154960131322,48.0,0,48,56718.5,292935.867764953,18,36,7.18,140857.11664152608,0
0.0,0.0,60783.974900265326,12.0,0,6,83814.34745122872,127397.63386654931,7,0,14.13,448529.4671561194,1
0.0,0.0,8116.889060474187,60.0,0,6,107092.9380444132,0.0,44,0,10.92,448242.5255466284,1
0.0,0.0,46831.446759764636,12.0,0,26,161647.2012648829,0.0,4,0,14.38,439667.6253857585,1
0.0,0.0,29729.607823926275,12.0,0,50,90733.5518105149,38220.552268982596,10,1,19.29,348486.2496265786,1
0.0,0.0,6601.342653977667,48.0,0,6,71983.43105803827,0.0,5,1,8.38,158409.18524431015,1
0.0,0.0,10689.311301151212,60.0,0,5,180553.3211836032,63549.08920857163,12,1,19.81,372756.239990488,1
0.0,0.0,13313.524985122358,59.99999999999999,0,60,130904.66358368883,0.0,3,0,9.3,672546.4254376311,1
0.0,0.0,28136.501085227435,24.0,0,36,166299.95925571022,65644.45430260418,5,1,15.67,591159.4946724388,1
263.925359142404,356.91337796483276,12.598153530631983,48.0,0,39,14822.400000000001,0.0,3,6,16.29,25216.921904917635,0
0.0,0.0,4094.961216227005,48.0,0,24,17900.655752995208,0.0,33,0,16.14,147444.1225906721,1
0.0,0.0,62934.236853026225,12.0,0,55,76413.87533625125,0.0,5,1,12.86,641316.8910331875,1
0.0,0.0,24212.24259536809,12.0,0,31,60509.12449121654,0.0,23,1,13.98,188023.12220038325,1
214.619491813492,222.7310004440692,7.29885938917525,24.0,0,42,95143.3,0.0,4,29,25.76,237643.0381563496,0
0.0,0.0,5817.572706315169,60.0,0,15,66805.38089363102,105217.03694835553,8,0,15.27,307693.46922950714,1
0.0,0.0,6010.32123605033,60.0,0,57,66466.14670872809,270443.053010999,6,1,16.02,223560.44820797996,1
167.1910380123044,472.7101363866201,1.5600133956797768,24.0,0,23,94488.1,0.0,9,29,23.21,327282.89712622366,0
0.0,0.0,8325.705496410621,36.0,0,34,46806.21638256901,0.0,11,0,20.89,157133.31463115866,1
123.87618729591769,1925.4018476547983,25.360839152301466,48.0,0,9,19326.600000000002,6921.2226030204,7,31,7.02,37262.77426445386,0
0.0,0.0,90827.21264647806,12.0,0,37,162000.24484119235,2243.2863183091436,8,1,11.36,550138.1270468617,1
317.06617964164604,1701.203052283638,32.50092716681554,24.0,0,3,71481.0,0.0,2,18,23.85,162918.61861092088,0
190.7797854186963,200.83610170150797,37.47164058942611,12.0,1,28,31957.0,0.0,4,30,24.07,90622.4838591191,0
226.10394308902295,872.5087664484903,47.17088986240124,60.0,0,34,7578.200000000001,0.0,2,15,16.74,16854.623957059182,0
0.0,0.0,24584.062830023468,36.0,0,28,174518.22762736052,0.0,4,0,9.39,698521.1028655635,1
0.0,0.0,14259.970806505346,48.0,0,20,170159.17317303538,102382.90803611433,35,0,12.48,437052.84329895984,1
141.19679609674284,1602.1179804789606,28.90594526610255,36.0,0,48,66863.90000000001,40060.69054245448,4,27,22.64,92265.68933444664,0
0.0,0.0,34648.25811255816,24.0,0,13,120595.68019863899,0.0,7,1,9.63,726587.4628355963,1
68.58328106917318,689.1815967735345,32.2487994337522,48.0,1,9,97436.70000000001,505253.17135129945,9,11,9.78,336483.81551362085,0
355.1695058627476,369.0490540608126,27.242087952887744,12.0,1,27,94884.3,0.0,6,12,10.56,297514.4452560196,0
485.60346298837027,1400.164564104835,13.399869214789224,36.0,0,29,59863.8,68060.22121574244,10,7,24.88,61686.444140680906,0
496.4442670199129,923.4560959626622,49.58815310272258,60.0,0,27,14544.0,0.0,9,24,19.34,55234.08502601708,0
263.3354572112259,195.75250764191935,46.92935606789773,36.0,0,42,99710.0,153134.8517801539,3,29,25.34,229006.1118447789,0
165.84390965677784,1830.1369917211773,18.831282222214725,48.0,0,25,66340.7,0.0,8,15,27.56,93078.24885389677,0
0.0,0.0,2233.3617391487214,60.0,0,17,30827.785712037774,0.0,6,0,7.9,92148.23013481441,1
423.66532614475864,1094.5159275318547,39.793830428217774,12.0,0,22,48056.5,275306.3745994358,10,28,23.48,120146.82206231295,0
303.6922016664222,1208.5841107268645,22.690845638548822,48.0,0,27,28550.300000000003,0.0,1,32,25.98,78290.84175593512,0
0.0,0.0,61304.56200996985,12.0,0,31,156898.83203789202,0.0,9,1,17.75,689261.6803657918,1
0.0,0.0,9083.873469318372,60.0,0,28,67956.51096164965,309347.24207028985,11,0,13.43,511104.2469558546,1
139.81536720799028,261.3909333954613,6.33320799972118,36.0,1,39,73568.90000000001,548815.5713470198,2,36,10.77,221890.47236519982,0
359.69949027159487,969.5973770902604,14.28663266708673,48.0,0,53,22400.0,0.0,9,8,18.28,43433.02151207574,0
193.5400734732346,327.1271861399599,1.1842880530823885,48.0,0,45,35975.200000000004,281038.5315200457,6,8,22.21,116631.10492694954,0
188.04279818224737,972.9613027242809,3.174620188624827,12.0,0,30,21740.4,0.0,9,14,22.87,85983.00175655549,0
270.6061970873673,1005.8167166204116,28.503947219712884,60.0,1,29,91046.70000000001,688623.7797019024,2,23,26.56,164309.84866230027,0
0.0,0.0,15369.980616572038,36.0,0,42,129723.43672387925,0.0,6,0,17.62,450196.23796640174,1
0.0,0.0,25376.8941662335,36.0,0,26,213549.93340525462,82658.75376620237,3,1,9.72,695506.570812993,1
0.0,0.0,28824.2508273536,24.0,0,24,159007.83933410072,0.0,4,1,18.69,483992.8564313503,1
375.8437931046546,1544.775527311349,39.862449895559216,36.0,0,43,9352.1,0.0,2,27,22.16,34133.81081540557,0
349.4258320041986,1236.5587915394158,5.211538369502511,60.0,0,15,97408.1,0.0,5,17,18.56,307863.24465312285,0
0.0,0.0,22411.164635475394,36.0,0,27,240091.76617803867,79814.54633017446,10,0,14.92,493099.4178357117,1
0.0,0.0,9071.428684533736,36.0,0,28,37766.15187346514,182049.60171858882,15,0,19.75,304288.7989425482,1
178.76791667015578,847.3088330326485,47.947953539890634,36.0,0,14,88220.8,0.0,4,28,27.75,228716.8007524268,0
400.7079447045417,491.5100240519107,3.018027139362689,12.0,1,15,28376.2,202499.16493243768,2,34,14.24,80645.16140372,0
0.0,0.0,68273.64036790635,12.0,0,53,115106.61144709341,0.0,7,1,19.98,581152.1657122732,1
0.0,0.0,10324.923673032885,60.0,0,4,139047.25710853183,324285.4312971311,21,0,15.92,307565.63758920797,1
282.5936933742002,1563.0054751816858,20.275490617510272,24.0,0,18,71823.2,183136.96888022296,3,28,26.15,176066.92264697445,0
0.0,0.0,3987.7537565099956,60.0,0,41,24908.046011704588,0.0,3,0,18.08,203206.45045229647,1
372.07672889905166,1356.2308923522132,29.591197828615424,36.0,0,35,41392.100000000006,0.0,36,15,22.83,110631.53567205796,0
0.0,0.0,10967.134121694895,60.0,0,44,113939.80834397886,0.0,12,1,9.27,393106.1047153051,1
340.19934658027296,1479.6990221465041,2.4263488586132196,24.0,0,4,37250.6,0.0,1,10,25.55,50896.93491722078,0
386.44692599106247,175.40341924005207,26.101755057415442,60.00000000000001,0,5,28317.5,0.0,12,32,24.73,41596.75214203983,0
0.0,0.0,89552.07514911366,12.0,0,54,270305.7466612668,0.0,3,0,20.66,658280.499740113,1
180.0543929443302,1740.4834196001889,23.891796096532588,48.0,1,24,51896.200000000004,0.0,33,14,25.21,89536.25930933675,0
288.84066492064017,1922.7076735097437,37.64182566122093,36.0,0,57,24934.5,0.0,25,33,17.17,72254.10157473607,0
0.0,0.0,43353.89924007947,12.0,0,28,133470.05155805455,361016.18199475284,2,1,20.7,310773.6592228384,1
93.54250006549024,862.3732387767326,13.036712975894599,36.0,0,19,12126.300000000001,34563.6760099068,7,16,10.8,34251.16268473897,0
112.47746265443823,1192.7536590055033,5.850662799531737,12.0,0,50,91846.1,0.0,28,8,24.45,222811.39048880464,0
0.0,0.0,10305.324772532893,48.0,0,44,59774.075038132796,0.0,35,1,21.88,420115.5370306627,1
62.197766429902416,765.1179557450351,45.99025696807273,24.0,0,19,88327.20000000001,385585.03097555024,1,26,27.18,299126.17828676954,0
0.0,0.0,2572.666738915363,48.0,0,47,18603.47522899692,51069.96897149288,6,1,18.08,85209.18769508657,1
315.48465469217774,1475.334435591303,9.796141683111713,12.0,0,7,26282.5,0.0,4,20,23.01,40557.88296907614,0
0.0,0.0,8056.330534646774,12.0,0,19,21298.731750725914,0.0,32,1,17.34,41097.544442452294,1
336.1648376132491,1446.3120798003729,48.03199965276755,12.0,0,6,37146.6,0.0,8,33,25.86,52748.93427561275,0
0.0,0.0,6825.648323215364,36.0,0,35,45408.781762190345,0.0,2,1,15.66,192305.07492268778,1
328.16324619216454,887.7049556467467,40.11383989726014,36.0,0,44,75973.7,0.0,2,20,26.47,259034.71721272194,0
0.0,0.0,7990.747047224368,60.0,0,54,124904.73025136474,198222.7491918676,10,1,12.24,264601.5048088044,1
390.1448092493061,1436.1503827717013,31.555686075412698,36.0,0,17,39444.0,0.0,12,6,7.0,65945.25717694293,0
0.0,0.0,84691.22482309358,12.0,0,10,127296.52066341255,447339.6222568113,10,0,12.95,725683.2688230722,1
0.0,0.0,2619.6436540847903,24.0,0,53,9303.737531462488,0.0,11,1,18.17,51664.3297408451,1
365.77086434451274,736.4461150639622,1.8808814848682298,48.0,0,14,88638.1,0.0,6,10,27.25,192397.24372160493,0
0.0,0.0,10790.52671794335,48.0,0,14,51656.848090636726,0.0,12,0,14.6,310285.4186792748,1
0.0,0.0,10751.867599924311,36.0,0,52,88352.94258892004,0.0,7,1,7.29,281815.77398121794,1
0.0,0.0,11563.246519038188,60.0,0,31,165219.09016298427,110841.81674523193,5,0,12.18,478567.9065629624,1
360.55126917440225,1121.1392145735933,13.130901462501999,36.0,0,13,73860.2,341755.0451877382,5,24,20.2,168618.46728769343,0
0.0,0.0,47353.55429288568,12.0,0,59,122011.3408824361,0.0,48,1,13.97,457221.79212373664,1
312.0702548743545,1202.9747415021473,3.96690331551226,60.00000000000001,0,47,42544.3,0.0,3,17,25.4,164025.2072901502,0
0.0,0.0,64742.94495254013,12.0,0,38,97362.20239508394,528060.6059381714,2,1,8.43,796014.5812328402,1
0.0,0.0,17058.099557107387,60.0,0,31,176289.1008003966,0.0,30,0,10.45,882635.1336562365,1
0.0,0.0,10820.827735103789,60.00000000000001,0,49,126053.28104246534,0.0,1,1,13.95,486831.9272067413,1
212.92739606607506,1355.066500751395,38.685931401410066,12.0,0,25,52263.9,0.0,11,26,24.88,199409.83282419076,0
0.0,0.0,8796.952503510036,36.0,0,11,70830.34704043253,0.0,19,0,11.72,276735.10324880935,1
156.91798867642927,386.552775174142,13.755806401170561,48.0,0,18,74442.2,519814.7410786378,19,25,25.87,148477.46406374057,0
0.0,0.0,6509.141135590852,36.0,0,42,57258.26522497024,0.0,12,0,8.27,197980.9008574405,1
482.6521963369199,200.36753178969025,40.61419197054777,60.0,0,22,90996.90000000001,0.0,11,14,23.06,319374.15531260293,0
0.0,0.0,7086.493371295589,60.0,0,38,85966.01521243824,258632.40931586435,10,1,21.94,330627.1465910587,1
315.0948156555348,502.1881812787034,42.71701972046308,24.0,0,56,47002.600000000006,0.0,16,11,25.66,84802.56836097129,0
0.0,0.0,25625.859802845756,24.0,0,54,124063.31219023344,200025.92659822866,12,1,13.45,328493.14849175257,1
0.0,0.0,23700.834528344112,24.0,0,37,133939.3144433664,0.0,11,0,17.09,427340.7138624139,1
0.0,0.0,3807.1491626225547,48.0,0,50,21544.38027197061,67665.0065236641,29,0,10.29,152698.43349427712,1
219.7351839882434,1471.610987667788,9.632785555604674,24.0,0,49,13997.1,2245.4170412451363,20,7,22.58,15422.0878181707,0
190.08956887372076,865.3689297387168,48.421489039041134,24.0,0,39,72088.7,245195.001556052,3,31,26.02,108588.08242461507,0
0.0,0.0,78467.10657957823,12.0,0,22,238272.00280878806,0.0,9,0,15.91,565154.4098719825,1
0.0,0.0,13588.469251379824,60.00000000000001,0,39,91289.78087262498,490849.9739875404,3,0,17.98,475398.71056422894,1
419.9856051893453,813.4059395718781,39.548286415384624,24.0,0,7,46239.0,171802.9296665794,11,29,26.65,180322.3868145141,0
341.73059606194795,445.7516051798554,21.94726361230808,24.0,0,34,70973.2,0.0,6,25,9.65,168613.31359840004,0
0.0,0.0,12731.10137909061,48.0,0,46,132927.76184020814,222930.64172550928,7,0,16.24,449025.51663662377,1
0.0,0.0,18744.809302320635,36.0,0,39,104787.01089191383,0.0,37,1,17.9,506942.75903573283,1
0.0,0.0,7796.976756356703,48.0,0,47,62036.37917135893,0.0,10,0,18.27,212030.17005463672,1
0.0,0.0,3140.612380315372,60.0,0,4,33894.61430184726,126624.2508952374,3,0,17.56,198127.70655771493,1
0.0,0.0,6056.245210769259,48.0,0,24,34825.788658879384,0.0,25,1,12.02,271795.5068014524,1
264.8066149365274,1701.3354367354918,10.828046321780082,12.0,0,25,55156.700000000004,0.0,8,18,27.25,104411.0429610448,0
167.7918591317757,1660.4934994742368,13.585782730632884,24.0,0,38,24471.0,0.0,12,35,26.92,35588.52432114031,0
0.0,0.0,3411.0057613176455,48.0,0,41,36003.29468894184,2878.5000766386083,13,1,8.93,119040.31727149544,1
0.0,0.0,11660.987238317526,48.0,0,45,91281.83081250903,0.0,27,0,20.72,420993.723193724,1
0.0,0.0,6503.947918335428,24.0,0,57,44738.11399008043,0.0,35,0,9.04,97499.83202843102,1
0.0,0.0,14728.170363686835,24.0,0,15,87524.84946045549,105444.36712452126,3,0,18.62,236455.35494712793,1
139.20079063454807,1058.407231383257,40.521591129277404,24.0,0,18,5851.1,0.0,8,6,27.18,17195.149548130958,0
341.47693891829095,1529.7602025901836,31.045230310268163,24.0,1,8,83365.1,632203.0707040984,25,32,24.12,123912.05160571446,0
389.32820173353446,1743.1084764273037,36.16783930911581,48.0,0,52,78201.90000000001,362433.76743401133,14,35,16.47,223869.22683384814,0
0.0,0.0,14503.459949354181,60.0,0,39,76408.24466277813,0.0,42,1,14.52,668386.0718387895,1
0.0,0.0,47889.57350207965,12.0,0,47,123488.31901751047,186564.46810200886,5,1,11.88,514047.26799216977,1
0.0,0.0,33057.17664758806,24.0,0,15,113204.30457688174,157306.158035424,10,0,14.76,399537.7241052952,1
159.09506925463018,1539.1483051811604,16.018014642050936,36.0,0,27,27691.5,0.0,3,30,13.44,38726.29060070914,0
274.8590843702269,685.6458565859409,44.462517285982244,48.0,0,42,87376.3,0.0,4,10,25.37,236637.76252285755,0
0.0,0.0,5852.472435286429,48.0,0,18,57077.3838929907,0.0,2,0,17.51,270786.486404384,1
437.6479148354274,1213.9292733265424,9.014130307623358,36.0,0,60,36488.700000000004,0.0,35,9,22.11,98085.45435389281,0
