loan_id,total_rec_late_fee,recoveries,last_pymnt_amnt,time_since_last_payment,total_rec_int,total_rec_prncp,loan_status_binary
L-3379,95.04677335088039,1009.6625467658329,30.031630587753682,24,6858.6,7780.5120530853865,0
L-3380,0.0,0.0,16699.957164208856,0,235382.94598430587,420641.7662782442,1
L-3381,147.0764201017722,105.06989954923625,47.158886714348505,26,51924.700000000004,166801.97006329536,0
L-3382,0.0,0.0,23024.708889503167,1,113955.73910039915,458400.1862258809,1
L-3383,168.2802593826583,915.0877435616351,23.375995871724363,33,55922.700000000004,166658.4069800843,0
L-3384,318.26079954745677,1014.304833005208,39.228177160556356,33,98765.3,165541.26679206794,0
L-3385,115.80671675488075,302.82503670515973,30.00925637101139,7,71352.5,81228.92908575898,0
L-3386,175.48060284044877,1470.2102541826207,30.08593884776814,9,24937.9,76279.3816287456,0
L-3387,0.0,0.0,29579.782992223627,1,176150.76898888184,545618.2585011312,1
L-3388,284.4098357609754,1318.1179696138092,33.58510970509367,35,61771.9,241861.64090863903,0
L-3389,0.0,0.0,19002.70318948941,1,191499.83886302527,427949.6119656796,1
L-3390,0.0,0.0,2526.6483586482427,0,25600.055504419244,72497.93323044003,1
L-3391,0.0,0.0,14157.335291459824,0,151510.75191350572,614271.5278365866,1
L-3392,0.0,0.0,13126.712394089156,1,127114.14616309937,653274.0590934326,1
L-3393,0.0,0.0,68007.31467093993,0,130821.58156309662,444365.87845359725,1
L-3394,0.0,0.0,32131.7298915461,0,246069.7083411181,786664.8976582472,1
L-3395,0.0,0.0,26531.708365069066,0,65598.70654603683,485334.8241143023,1
L-3396,211.9770764519713,1564.3076738131533,39.5548296873597,21,9902.1,21967.939278748225,0
L-3397,0.0,0.0,10647.433264842044,1,94585.72036017048,402446.9605779134,1
L-3398,0.0,0.0,23706.030089726617,0,180578.15957719338,559264.2278075427,1
L-3399,478.61554046116106,500.7227372052827,24.82191738898603,6,27257.0,102175.86718906122,0
L-3400,226.31769751342978,907.7951379431481,6.503035730587536,16,34441.1,78595.19251333359,0
L-3401,0.0,0.0,36218.99878339942,1,136235.63919324902,544379.8397055884,1
L-3402,0.0,0.0,20924.91956532834,0,40083.61269656516,206371.0174781014,1
L-3403,0.0,0.0,58989.31195763903,0,146775.97843310167,635720.7745569076,1
L-3404,272.419664361196,780.2560636074842,0.12040034595124927,22,92210.70000000001,113471.71415353172,0
L-3405,0.0,0.0,8486.051081192847,0,62346.72211342345,385872.82863682107,1
L-3406,0.0,0.0,18282.47045976975,0,81000.86058722748,697619.6229677933,1
L-3407,388.4466164721515,1417.8627402518603,10.49975133346729,27,81703.6,128331.78153853516,0
L-3408,359.3776940839102,709.5445255939071,44.59417781037908,15,81327.3,273125.7674367775,0
L-3409,198.68888145510263,855.5238383314199,13.769782675613468,35,7173.6,26811.92459203057,0
L-3410,0.0,0.0,5979.739041611963,1,39951.97685609196,272289.69699540053,1
L-3411,0.0,0.0,72745.70991876679,0,218721.0192260379,748692.0950966214,1
L-3412,0.0,0.0,25728.832402209337,1,64231.29181772091,205814.98917895296,1
L-3413,365.19018801287194,1233.133179505862,34.81181139760635,30,8384.5,14202.233212622234,0
L-3414,0.0,0.0,13604.756783754685,1,130677.40714296317,412937.10271443805,1
L-3415,390.5290477668413,912.3596578710986,13.013196647102781,28,79597.8,123475.09236396055,0
L-3416,307.728786914204,1205.2233415880737,12.906758390750067,31,94524.6,287557.8075060439,0
L-3417,0.0,0.0,22310.67350992166,0,165307.61065975024,521990.6262692266,1
L-3418,377.063001043385,1164.145240124766,25.482122629768,28,28606.0,92622.42579347467,0
L-3419,377.4874890665302,548.1057782387842,9.32029086330276,32,32077.800000000003,126688.65913287895,0
L-3420,450.3888957571083,787.9139843805638,35.587415959926396,32,6364.3,10834.431292967105,0
L-3421,0.0,0.0,11015.151165690802,1,30047.58052925767,76936.66297975935,1
L-3422,0.0,0.0,24919.46794485196,1,37632.95368850538,258356.629366315,1
L-3423,0.0,0.0,26036.88368754123,0,67202.02478084607,292314.20271947776,1
L-3424,0.0,0.0,50019.14826239462,1,75209.25024235001,497966.13179547753,1
L-3425,67.84881589228155,968.5255141981033,16.809338180927174,7,94237.3,115833.69565938495,0
L-3426,0.0,0.0,4434.638711057059,1,37599.36679103095,101860.32670226049,1
L-3427,0.0,0.0,43246.68625103587,0,135591.73651146158,395207.1309057039,1
L-3428,390.0017138141693,1610.8297695632336,0.9151481774691383,34,61007.700000000004,123113.56529957568,0
L-3429,0.0,0.0,27057.838936199798,1,254453.96581292048,841986.9806408678,1
L-3430,0.0,0.0,7540.308580605397,0,83129.77255700962,238279.09674055417,1
L-3431,0.0,0.0,17394.44029436735,1,70009.6790205824,232463.6927980191,1
L-3432,0.0,0.0,14605.37012487601,1,239134.47409748854,734053.6661530932,1
L-3433,391.5697414761608,1926.1032697101903,41.519707157317,32,28184.0,93561.08052708085,0
L-3434,0.0,0.0,9773.112656974148,1,63356.476955557526,197324.62284304184,1
L-3435,0.0,0.0,1301.7591608664106,1,20021.833051176716,66036.5398347177,1
L-3436,0.0,0.0,71820.88528955329,1,197868.35440270836,805716.8434475883,1
L-3437,0.0,0.0,21199.832149859383,1,62223.72267113244,273569.2624231667,1
L-3438,0.0,0.0,6241.127533504727,0,78350.10934791698,299002.2084500453,1
L-3439,140.4007819344036,637.5789892928432,27.116037827908173,34,72364.90000000001,92559.82063680346,0
L-3440,289.1925747348141,622.541255786291,24.724413280906717,24,29110.7,103499.5479207568,0
L-3441,0.0,0.0,15075.634344093158,1,133179.94876497437,661831.1768002601,1
L-3442,483.29738881870736,749.9519774988768,16.075134623397027,22,85105.20000000001,201763.16550273699,0
L-3443,0.0,0.0,44402.53934058052,0,271206.4310558302,911699.1227057683,1
L-3444,120.43661541738831,1639.2786961738468,47.82653683109545,20,59733.0,195866.829858656,0
L-3445,0.0,0.0,21651.24746594557,1,51743.90784911913,425115.54282906436,1
L-3446,0.0,0.0,11957.157508802145,1,152739.99112127235,298887.2224581619,1
L-3447,0.0,0.0,8854.66343208267,1,64862.96608462209,211599.0830958814,1
L-3448,369.6671067726368,1876.10404461266,31.218916138199987,29,53629.200000000004,90439.58287354345,0
L-3449,0.0,0.0,27437.09491326861,1,51720.22170081579,291146.6556569267,1
L-3450,108.77925507362875,1778.4072795613763,49.842996132660325,29,19686.2,23796.61429255509,0
L-3451,0.0,0.0,30580.94168691205,1,149298.41364331398,397627.0495148536,1
L-3452,0.0,0.0,11687.405409613642,0,186959.90119133514,371820.84622240835,1
L-3453,0.0,0.0,5019.1583981288595,1,60769.73272874061,113036.10892612035,1
L-3454,0.0,0.0,6808.251344444531,0,28555.39334332796,223020.5754275563,1
L-3455,0.0,0.0,14354.241034286608,1,135698.18761897602,325465.98668871954,1
L-3456,483.83328120820806,985.5503716740709,35.049919050826425,6,70313.3,251942.0389454047,0
L-3457,0.0,0.0,10605.293434698344,0,62243.17486642938,392175.259010072,1
L-3458,0.0,0.0,15585.630046788281,1,163748.64343039558,622550.9942022734,1
L-3459,0.0,0.0,2273.4197780627,0,16747.913979348818,93589.65346608992,1
L-3460,0.0,0.0,12093.226348506727,0,170383.54530628852,582265.8484319554,1
L-3461,0.0,0.0,34032.65322485502,0,72265.09535944051,206545.21102437854,1
L-3462,211.4672912051031,1271.7294836216097,44.79349826321223,10,79367.70000000001,191889.20932093821,0
L-3463,0.0,0.0,34347.1393425286,0,106478.48956430967,313808.392259174,1
L-3464,121.82961351573226,1707.2955907736182,29.630317354026975,33,56946.600000000006,84078.26020474783,0
L-3465,461.9840351292303,262.5822289233299,35.316057725916004,23,96613.0,226734.1347415,0
L-3466,244.3262776648067,396.26767038239234,14.556872354627254,14,89250.3,161174.58460150554,0
L-3467,81.73410801667112,1255.760614504247,20.56909579126966,12,97270.20000000001,239808.19829696443,0
L-3468,0.0,0.0,7129.556452820546,1,83263.21472903852,286327.58674685727,1
L-3469,0.0,0.0,54478.24059257863,0,170826.86406679574,374015.6007281046,1
L-3470,0.0,0.0,41307.69808032366,1,141933.22912137743,594772.0589315328,1
L-3471,322.5551390742832,1767.8656318791022,42.85222312903653,9,65500.100000000006,199842.4800087515,0
L-3472,0.0,0.0,52213.88136490505,1,180715.04708137736,326212.3286171093,1
L-3473,110.56650932620072,1198.3679605711548,15.810769348885223,10,56363.200000000004,181057.26505787158,0
L-3474,0.0,0.0,4236.133544150079,1,28430.179139184773,146990.3220058904,1
L-3475,77.33295990808386,1735.3709734985475,29.753887724140142,12,64760.600000000006,188398.88263166373,0
L-3476,0.0,0.0,15624.55544251529,0,125873.80387474402,879012.0891551042,1
L-3477,0.0,0.0,18996.637260763568,0,97956.52827400413,579452.0026305161,1
L-3478,414.48617420733257,1069.4083752995039,16.839520182287703,11,39161.8,104447.20838978529,0
L-3479,0.0,0.0,11995.057224636206,1,142137.60142290933,388614.3620251243,1
L-3480,193.44432979535534,384.5559321065844,42.342936585503,13,63206.100000000006,90665.01025116563,0
L-3481,219.4446924225908,1955.198170702771,10.490640085177677,10,45352.700000000004,60721.240663444434,0
L-3482,0.0,0.0,10435.919374366375,1,170275.21091428594,343044.39277456043,1
L-3483,406.89992446646926,706.2499390919704,12.11241634447337,34,62851.100000000006,169165.21463585697,0
L-3484,0.0,0.0,9563.022505190276,0,117154.5869910421,311665.48521123384,1
L-3485,404.88307363895524,1988.6363355371286,14.53754292536425,25,71021.3,177170.7012194711,0
L-3486,0.0,0.0,21709.058835665117,0,39563.61639778337,172158.84450897577,1
L-3487,211.69212683089802,359.69615371156914,44.83766490817557,10,99333.40000000001,384356.3549459157,0
L-3488,99.52272608679522,1182.3893335080431,5.151109987560726,34,54008.0,111807.9196239819,0
L-3489,268.2440296550751,1653.4309139687994,39.26245230226114,15,94256.90000000001,126674.35102680126,0
L-3490,0.0,0.0,37247.22832948295,1,151043.34198716877,777960.3405393459,1
L-3491,245.64641524094833,672.0617418422771,43.1981051328984,22,67322.3,217354.6494691024,0
L-3492,116.05320338402979,206.52351040553089,30.74183147467281,22,85626.1,185064.0101059637,0
L-3493,0.0,0.0,13199.351770575711,0,234674.73903185167,802346.8842079025,1
L-3494,0.0,0.0,1614.2167107282253,0,19815.46307051069,85152.53172701992,1
L-3495,392.72347651005623,1253.6951097736608,0.634167720897455,19,42691.700000000004,54394.22985933873,0
L-3496,442.96183634199724,1835.620847793584,5.743463104046254,17,20572.2,47230.76873194277,0
L-3497,259.09357672811984,1734.6215055860791,15.84890603483648,9,68856.1,272136.5669611652,0
L-3498,0.0,0.0,13302.486760956443,0,142316.89420456687,548056.9491848968,1
L-3499,0.0,0.0,6334.366854022204,0,63704.60581263908,332281.0489075065,1
L-3500,0.0,0.0,13395.041406041475,0,197051.058504474,680795.6143544887,1
L-3501,0.0,0.0,66455.43776866696,1,145449.49256433707,499901.58087380376,1
L-3502,0.0,0.0,74539.75072822414,0,208555.05870921997,433717.30653587676,1
L-3503,0.0,0.0,78658.36350934986,1,223592.8386403834,514648.7403834943,1
L-3504,101.37643681959483,102.39120337299327,9.599239375233948,30,34314.200000000004,82596.7730977166,0
L-3505,0.0,0.0,8108.147098905234,0,11518.466327330714,62804.59668192497,1
L-3506,469.46739970807465,436.06314557850726,6.552540049591404,25,86774.3,115191.75789054461,0
L-3507,0.0,0.0,22241.434099467413,0,149497.86004578933,538334.3134723468,1
L-3508,314.73466750594434,1465.2257918423063,16.40141763523686,22,74416.0,139530.9179218814,0
L-3509,56.71510096502706,1018.5590411310403,34.47812479384629,15,57191.5,127619.68383536191,0
L-3510,61.463514042443016,1459.8010422863085,5.504445600938624,14,51804.600000000006,144642.72194811562,0
L-3511,344.3734425584091,514.9776544739304,11.632108681000208,9,90907.8,158303.60004555146,0
L-3512,0.0,0.0,17577.97279041231,0,175590.69127164118,422867.31616939075,1
L-3513,0.0,0.0,13713.053317624195,0,173423.58905535098,441572.45036841836,1
L-3514,426.87937023156036,1547.743375327581,20.640407312520942,33,33646.9,131348.02735539284,0
L-3515,0.0,0.0,8749.179878880102,1,15284.211624103693,50387.792827759666,1
L-3516,155.42624351478875,149.68681482366972,4.827798421551321,18,46224.3,165837.20789838093,0
L-3517,276.74153838666575,458.9460869534366,48.88898014655452,27,10307.6,16961.873100926558,0
L-3518,247.0309362930261,1203.3580731375196,38.02938024494958,11,99113.8,217414.3971037126,0
L-3519,353.61713183224185,636.9807989487997,36.60192800848288,15,99152.20000000001,324043.77538960206,0
L-3520,210.98348734987732,238.21894997379366,41.937475933752744,27,68252.0,150571.9363465997,0
L-3521,0.0,0.0,2217.763474948596,0,12200.98185789299,80852.7421090072,1
L-3522,414.18278475363644,1796.0677171291434,8.145871202236682,34,75762.6,218569.3561878257,0
L-3523,0.0,0.0,3749.740910622503,0,18935.841956397104,82993.4029637641,1
L-3524,429.52132939956016,1099.4511213537103,41.86551551799426,20,54989.0,161619.2926906857,0
L-3525,404.69133743674706,967.4482257841158,16.802417265020043,21,63223.8,161616.21879100398,0
L-3526,0.0,0.0,24126.128305894978,1,152334.57650771106,469345.2739343027,1
L-3527,0.0,0.0,7900.301048619111,1,135266.66949114559,284881.49440915993,1
L-3528,427.1681794518122,783.9146014637957,14.298337032771308,36,33036.1,121111.60964153001,0
L-3529,0.0,0.0,47514.96488993836,1,163190.900160284,510786.45738298044,1
L-3530,0.0,0.0,19818.745070794383,0,103372.30222176254,695254.7843010846,1
L-3531,0.0,0.0,3005.0189815972135,0,49505.045570613365,189044.9798734054,1
L-3532,0.0,0.0,29500.90113841823,1,81858.7244040078,230825.12314052123,1
L-3533,0.0,0.0,11316.820302546601,1,41587.13955631062,245384.3423382942,1
L-3534,373.91465477987606,678.7439906314037,31.359929937176457,24,11886.1,14874.348056337452,0
L-3535,169.1131922909611,1852.8847752303361,18.581373670362645,21,94706.20000000001,183092.0711335889,0
L-3536,0.0,0.0,48931.82425956367,1,90156.4273182314,383926.0126818449,1
L-3537,0.0,0.0,32051.896068620794,0,52067.61661653258,319966.5893953757,1
L-3538,0.0,0.0,41409.87606498486,1,101642.71275503348,420334.4934230685,1
L-3539,396.86761908861416,470.6574227961727,1.6270849491282435,26,44576.200000000004,172798.94523766747,0
L-3540,65.07451623361584,762.6931542929374,3.4725391187842405,32,44742.9,136396.1464427293,0
L-3541,0.0,0.0,7797.287873986924,0,93851.31528465476,235689.50916796306,1
L-3542,248.03625810088238,1906.0076935652664,21.657334677443167,17,85704.1,227888.5556233301,0
L-3543,0.0,0.0,18058.304553426617,0,101355.18314566476,834451.6960038807,1
L-3544,0.0,0.0,2941.0014503874063,1,38732.97877013828,78384.3464093293,1
L-3545,197.7597346773224,510.1131510473612,4.376905391213581,28,55385.5,181082.2583946611,0
L-3546,0.0,0.0,17873.76914901185,1,64821.26769507018,397657.6818387267,1
L-3547,449.6682272326948,1283.741759067006,42.70965349572638,29,22046.0,85183.23969407633,0
L-3548,290.94857269565676,608.6501447164455,26.74072510355937,15,72129.1,121656.11278533562,0
L-3549,0.0,0.0,13295.820379766352,1,127678.81772790587,277733.5108324427,1
L-3550,430.01467906031917,1486.6509057700976,28.062168681844202,12,88864.90000000001,119781.14163331274,0
L-3551,0.0,0.0,14865.322303413219,1,77941.59127213809,453983.5668153727,1
L-3552,0.0,0.0,7090.525310121584,1,34343.47017817895,130134.68034325363,1
L-3553,0.0,0.0,37449.10480215643,0,173144.7205610848,713178.7867775817,1
L-3554,0.0,0.0,35040.170635458344,1,99117.24081644556,213629.06150105005,1
L-3555,365.8262582139491,638.3240171180432,32.8760045066644,7,39370.4,137323.56614372242,0
L-3556,328.976911178027,327.2167291151193,6.074902058206116,10,83553.40000000001,211861.95288594693,0
L-3557,98.73020205716509,301.59440261621035,5.072913501376908,7,45182.4,85850.5174356994,0
L-3558,0.0,0.0,28284.057807197867,1,127247.81576133134,566054.1132981655,1
L-3559,111.05537901154281,1478.5066388932707,23.146886277277773,6,10736.7,14872.582858018226,0
L-3560,274.8102032588955,559.7377044982695,42.48599688821763,30,8491.4,32670.03812177491,0
L-3561,0.0,0.0,20168.686009369532,0,276944.9439810504,672057.5136770342,1
L-3562,0.0,0.0,42637.59419396399,0,137709.52463982557,444181.2220719118,1
L-3563,253.15841149848683,312.5613287498325,19.778715691180636,35,26816.600000000002,66701.16703068801,0
L-3564,0.0,0.0,33695.041727386255,1,81470.65051707058,504392.6621600426,1
L-3565,0.0,0.0,15133.536739624355,1,83190.02644445655,371819.2436650591,1
L-3566,490.82656246349643,1657.2049902337326,38.11177668108149,23,81286.8,240596.67056484654,0
L-3567,403.84228590282447,1622.2370311088807,13.28922907477268,10,75102.5,139737.46084763744,0
L-3568,172.65487261077806,1271.5686613224054,25.354248103178445,18,88286.70000000001,165471.53484733056,0
L-3569,209.3164805320336,1053.9404139179535,27.950473498151336,29,83765.3,157373.63577572495,0
L-3570,237.59375995735545,1780.5200989340956,24.673213769406516,19,21123.4,47839.64639534903,0
L-3571,0.0,0.0,21067.512039826524,0,123882.55656658148,287208.4479330256,1
L-3572,0.0,0.0,5500.741357480261,0,68521.05790313167,262251.41537094064,1
L-3573,0.0,0.0,33411.96736854939,0,79120.34654296467,471682.3465024081,1
L-3574,292.4949126587601,307.60313906007235,20.617706521382058,17,56570.5,60624.04199890903,0
L-3575,0.0,0.0,30012.782920230882,1,218714.10466837737,570373.6423808626,1
L-3576,0.0,0.0,12527.476858291926,1,189736.86552146304,355557.9454888272,1
L-3577,0.0,0.0,14638.840240935222,1,128867.12553534022,588997.163765204,1
L-3578,447.1843257513645,448.8170469192891,45.85354614956857,13,9592.2,18303.844827648434,0
L-3579,0.0,0.0,4173.768357177253,1,58554.04922860667,200705.1303355315,1
L-3580,0.0,0.0,10331.935613517919,0,79160.51334579596,320969.04241016647,1
L-3581,0.0,0.0,37189.74574111376,1,124536.89319001084,406086.43516643875,1
L-3582,197.3723131446131,1894.7215687974929,20.14928278230666,22,46070.4,71486.30686787836,0
L-3583,165.65361398971515,1447.3671312805643,13.662357987952472,36,83391.6,265341.5958202226,0
L-3584,0.0,0.0,37756.19439876938,0,162173.30110823858,853600.909379379,1
L-3585,0.0,0.0,2714.3351473100624,0,28967.277012080584,78563.91307837937,1
L-3586,106.48647854098883,810.9329541329349,31.531313505608473,13,91676.90000000001,339841.97496663214,0
L-3587,0.0,0.0,17074.237635731846,1,53606.15514075022,420017.50290463475,1
L-3588,354.11279295080953,1598.774817764793,21.736594495811286,25,14532.6,29591.149435824413,0
L-3589,0.0,0.0,3906.4028612094808,1,54049.57013461776,209444.35728642638,1
L-3590,0.0,0.0,57361.05850814836,0,111452.5633604295,701313.0516953785,1
L-3591,0.0,0.0,10950.297778811137,1,93561.41780456156,316227.6324246499,1
L-3592,0.0,0.0,3266.9360366287146,1,13092.023241785586,53261.801156000045,1
L-3593,0.0,0.0,9593.973698474583,0,40831.026322730286,165377.7841000266,1
L-3594,406.2930839046315,914.0904778995364,34.9041566444066,31,21894.2,65963.03645484814,0
L-3595,0.0,0.0,9339.03048613783,0,152211.40087094245,282915.21869555785,1
L-3596,133.10529009207693,1605.59485897801,16.021108612858033,23,68351.40000000001,121620.44120761384,0
L-3597,218.42627587204473,1899.525905590161,29.05792154713654,12,66696.40000000001,115566.85989981345,0
L-3598,0.0,0.0,12867.519923689999,1,126621.33480746576,343513.6162813111,1
L-3599,370.7672012006112,465.2946104466884,41.19908842349982,33,95222.0,172670.05082001656,0
L-3600,327.07882901627914,613.557261539704,26.163422217721198,33,99907.1,180870.51079195397,0
L-3601,253.50031263440295,1947.8906503360938,23.44320849125615,36,46115.8,108762.37229249752,0
L-3602,0.0,0.0,5368.137421406767,0,35492.847001254246,129607.64789410183,1
L-3603,0.0,0.0,35798.88870335194,0,251613.2779735671,731240.0850254345,1
L-3604,0.0,0.0,12194.603201382994,0,127785.9300579769,497827.79061158915,1
L-3605,263.4790145320808,920.8820008400028,25.447677439886686,22,24116.0,48503.7536403094,0
L-3606,0.0,0.0,8570.778232386692,1,28800.703406754896,121330.95892905984,1
L-3607,181.5910950650488,413.27481219507536,1.7274892675427922,36,25635.2,32808.54665200293,0
L-3608,380.81522273117196,195.74175326484527,8.44281419127308,27,39123.9,136745.04931122408,0
L-3609,0.0,0.0,18433.64261517049,1,57465.14365558246,392687.34794355347,1
L-3610,461.9490130750662,1336.158039127252,5.625033737088509,31,35541.6,109515.00622400377,0
L-3611,309.44449528363685,691.2133365464468,21.131613569738267,12,37663.0,65602.48787598904,0
L-3612,463.6088366447293,998.725772945249,28.466129552678627,23,45671.100000000006,80250.930043525,0
L-3613,0.0,0.0,4809.155611815423,0,33818.357845254606,206305.47297771886,1
L-3614,0.0,0.0,2604.1513006719447,0,20543.72644333691,57366.43932529238,1
L-3615,0.0,0.0,9923.842297746,0,58884.09891063151,198616.66776674805,1
L-3616,156.29584730135372,531.8985107998681,38.347249380542905,25,40861.9,104952.10567202812,0
L-3617,0.0,0.0,4552.638364746486,1,75870.91700980214,252918.8294966475,1
L-3618,0.0,0.0,15939.325886220202,0,148343.72122265003,583972.2530547514,1
L-3619,0.0,0.0,25705.12648342908,0,140369.60397285904,713642.2597736779,1
L-3620,131.0706427960587,1219.2119216659833,39.117782780048856,11,24416.0,53389.82770262773,0
L-3621,483.89798956785205,1120.4005486428464,41.87056716257423,14,25037.0,25884.897503418353,0
L-3622,0.0,0.0,2107.577120111568,0,24868.715461615426,102288.68918770936,1
L-3623,0.0,0.0,8758.420821925538,0,76832.08108738661,296084.8331070164,1
L-3624,384.6979548745903,1204.3796015852763,35.257211794797286,7,15273.300000000001,44340.50719099342,0
L-3625,0.0,0.0,30363.624692040285,1,195427.2980556547,845471.959670445,1
L-3626,0.0,0.0,35818.129722267215,0,121449.69170108139,500319.444937971,1
L-3627,0.0,0.0,36873.50098238449,1,194025.93025275777,594324.6764142059,1
L-3628,295.94118950626694,109.524185496056,8.855497446358612,6,79112.3,237022.29557615437,0
L-3629,0.0,0.0,3141.1815070215953,1,16147.53874832792,98312.10074958783,1
L-3630,0.0,0.0,11301.673068784023,1,105139.13023740437,279506.45079594216,1
L-3631,351.953758921417,999.7931048417801,6.383394012039317,12,64727.3,109727.50398030614,0
L-3632,0.0,0.0,12114.65912267727,0,64922.71315841245,192544.76687045387,1
L-3633,419.6667567973052,552.6880227767922,43.46579181798617,6,84663.3,145916.0344827814,0
L-3634,0.0,0.0,34691.39098639503,1,165688.92996076436,604383.7305457775,1
L-3635,0.0,0.0,86390.18846527595,1,219576.9899894773,530149.9423163204,1
L-3636,0.0,0.0,38985.82999300058,0,135674.88999685328,684863.1049030212,1
L-3637,228.5329011882185,1651.4719573225088,18.815162017663344,12,32943.6,94474.29902893235,0
L-3638,0.0,0.0,7469.030930422952,0,92257.23724445759,426535.31522582116,1
L-3639,116.94500447929396,323.13447394570466,40.016265334553076,21,43289.4,82887.85449391326,0
L-3640,207.1926456136523,496.7605370374265,15.382649165749601,26,22137.2,25581.031584109885,0
L-3641,0.0,0.0,2314.0171061758033,0,25837.123345519245,57691.1960200983,1
L-3642,0.0,0.0,19780.452155413128,0,123234.84307708355,242390.08071818933,1
L-3643,332.1545602567207,1456.6332733238862,30.511634349674605,26,9172.6,32902.375476139954,0
L-3644,73.9405630142086,1440.2643905772077,27.385668669909368,29,35408.0,62816.407481974355,0
L-3645,0.0,0.0,14875.77376818358,0,33365.58081618544,174459.73831086178,1
L-3646,0.0,0.0,72357.2870239305,0,78118.77430648895,496400.9160149797,1
L-3647,184.97545832225376,1572.3663554925677,16.97455271355222,20,73985.1,205182.9760562397,0
L-3648,0.0,0.0,6361.3816540521075,0,53196.66081256332,189685.25462422983,1
L-3649,0.0,0.0,1258.7465643517626,1,9689.09666002692,38903.54715338813,1
L-3650,325.7492174177431,1761.9125306145443,45.72409328898252,30,9204.800000000001,28432.648351008917,0
L-3651,0.0,0.0,33591.97459111614,1,99465.11961765013,326330.3636227274,1
L-3652,54.248366616084695,108.10002116485447,30.8966850074401,6,62633.3,247599.63182152505,0
L-3653,0.0,0.0,37714.4595439208,1,48466.92630291366,336644.7090888718,1
L-3654,0.0,0.0,43937.21528715806,0,86921.04851357703,248245.926874302,1
L-3655,0.0,0.0,4819.479590411236,0,15939.086830774499,71479.11161210218,1
L-3656,0.0,0.0,39442.381447915184,0,43045.20103475335,270711.2335118043,1
L-3657,0.0,0.0,48467.24369162511,0,74728.12751900867,537251.9583628391,1
L-3658,126.70726256105527,518.9437401032603,6.1665584925327535,21,46197.100000000006,62649.289669732454,0
L-3659,0.0,0.0,17570.54915403596,1,230608.68659163464,677764.0259205415,1
L-3660,0.0,0.0,21876.421063942395,1,145517.1803237696,373301.29494984,1
L-3661,0.0,0.0,67329.8142351932,0,188393.45674075966,510494.29168366763,1
L-3662,204.8328315184396,1809.7286092018653,7.77828643697121,9,23538.7,45793.87080339672,0
L-3663,147.72240856370684,1304.2374259482708,8.399872593932129,34,8615.7,29520.64624107589,0
L-3664,0.0,0.0,13902.245325098453,1,47013.19626103331,203471.64719699495,1
L-3665,0.0,0.0,13027.71295979959,1,194283.36577176856,374102.47033992683,1
L-3666,272.2149520257203,1146.6207598539745,17.716694897677083,8,15316.6,25881.91703159583,0
L-3667,366.23535423096786,1449.895584836448,36.82352028088363,20,57960.3,212316.6481693934,0
L-3668,0.0,0.0,17011.148424723888,0,186306.36258668447,662565.9028308865,1
L-3669,0.0,0.0,9167.527360734915,1,176947.0763244979,435084.1187976263,1
L-3670,0.0,0.0,25670.181291665856,0,178751.1579818962,582943.1064252252,1
L-3671,185.42303913983793,1523.2233649232735,29.742530951776825,27,36232.1,72024.53468551066,0
L-3672,271.27963590121885,156.66802934760628,2.5679473601047995,34,30464.5,59384.744081845674,0
L-3673,104.60096804656669,674.4210945569523,48.08374118553315,9,93064.3,126176.68255116655,0
L-3674,0.0,0.0,41930.81347258682,0,126674.39119920849,654312.5187807926,1
L-3675,0.0,0.0,6785.8943409212825,0,30589.561059462238,124571.24642521483,1
L-3676,0.0,0.0,6793.296798266959,1,63397.837444186196,179194.95526969378,1
L-3677,0.0,0.0,45187.526907506784,0,244889.7123141002,790786.2457231677,1
L-3678,0.0,0.0,22626.860716464846,0,201216.16407075312,392398.38065148576,1
L-3679,0.0,0.0,4814.350539003892,1,40613.33276235885,143513.40982147155,1
L-3680,0.0,0.0,12185.926525569892,0,115731.39951689029,487447.111561672,1
L-3681,0.0,0.0,35174.60226316617,1,245426.66170992225,796818.3540113869,1
L-3682,493.3951629407781,1428.0910900942813,37.67986557344533,27,44988.0,99003.60483860699,0
L-3683,101.91951021364994,1103.7558043537579,27.790182463930417,19,66491.40000000001,188788.40335826977,0
L-3684,0.0,0.0,36319.757647324346,0,91915.10470453178,622568.5068238672,1
L-3685,323.8329139083902,1195.289831154688,5.609054926636764,6,75423.3,160446.31354665547,0
L-3686,415.6649547235124,582.1604674354892,14.366919571058462,22,48769.600000000006,94965.35668902901,0
L-3687,350.7362179968477,891.697236016825,20.9794661892635,15,72965.6,286824.24825031095,0
L-3688,419.81261214826543,134.78078953895638,30.625154960131322,36,56718.5,140857.11664152608,0
L-3689,0.0,0.0,60783.974900265326,0,83814.34745122872,448529.4671561194,1
L-3690,0.0,0.0,8116.889060474187,0,107092.9380444132,448242.5255466284,1
L-3691,0.0,0.0,46831.446759764636,0,161647.2012648829,439667.6253857585,1
L-3692,0.0,0.0,29729.607823926275,1,90733.5518105149,348486.2496265786,1
L-3693,0.0,0.0,6601.342653977667,1,71983.43105803827,158409.18524431015,1
L-3694,0.0,0.0,10689.311301151212,1,180553.3211836032,372756.239990488,1
L-3695,0.0,0.0,13313.524985122358,0,130904.66358368883,672546.4254376311,1
L-3696,0.0,0.0,28136.501085227435,1,166299.95925571022,591159.4946724388,1
L-3697,263.925359142404,356.91337796483276,12.598153530631983,6,14822.400000000001,25216.921904917635,0
